,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
 פרק  ,סעיף,סעיף תקציבי,שם סעיף                         ,   תקציב חדש   2011 ,תקן חדש 2011,   תקציב ישן   2010 ,תקן ישן 2010,   הוצאה בפועל 2009 ,מספר חלק,שם חלק                            ,מספר פרק,שם פרק                            ,מספר פרק משנה,שם פרק משנה                       ,מספר פרק עזר,שם פרק עזר                        ,מספר פרק עזר משנה,שם פרק עזר משנה                   
34531,937,34531/937/5,פרוייקט וינגייט                 ,"  30,000 ",0,"  30,000 ",0,"  27,643 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3453,טיפול בילד ובנער                ונ,34531,סידור ילדים במוסדות             ונ
34531,938,34531/938/6,תוכנית ביתית לקהילה האתיופית    ,"  180,000 ",0,  -   ,0,  -   ,3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3453,טיפול בילד ובנער                ונ,34531,סידור ילדים במוסדות             ונ
34532,731,34532/731/7,השתת' ב ל לפנימיות יום          ,  -   ,0,"  140,000 ",0,"  135,760 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3453,טיפול בילד ובנער                ונ,34532,טיפול בילד ובנוער               ונ
34532,931,34532/931/4,מרכז חרום לילדים בסיכון         ,"  200,000 ",0,"  190,000 ",0,"  264,815 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3453,טיפול בילד ובנער                ונ,34532,טיפול בילד ובנוער               ונ
34532,932,34532/932/5,יצירת קשר הורים וילדים          ,"  210,000 ",0,"  180,000 ",0,"  242,550 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3453,טיפול בילד ובנער                ונ,34532,טיפול בילד ובנוער               ונ
34532,933,34532/933/6,מועדוניות משותפות               ,"  550,000 ",0,"  500,000 ",0,"  547,526 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3453,טיפול בילד ובנער                ונ,34532,טיפול בילד ובנוער               ונ
34532,934,34532/934/7,טיפול בילד בקהילה               ,"  1,600,000 ",0,"  1,460,000 ",0,"  1,376,564 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3453,טיפול בילד ובנער                ונ,34532,טיפול בילד ובנוער               ונ
34532,935,34532/935/8,מרכז הורים וילדים               ,"  410,000 ",0,"  410,000 ",0,"  396,202 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3453,טיפול בילד ובנער                ונ,34532,טיפול בילד ובנוער               ונ
34532,936,34532/936/9,טיפול בנוער ובצעירים            ,"  495,000 ",0,"  280,000 ",0,"  99,721 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3453,טיפול בילד ובנער                ונ,34532,טיפול בילד ובנוער               ונ
34532,937,34532/937/1,טיפול בילדים עדים לאלימות       ,"  50,000 ",0,"  50,000 ",0,  -   ,3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3453,טיפול בילד ובנער                ונ,34532,טיפול בילד ובנוער               ונ
34532,938,34532/938/2,פיתוח תכניות לילדים בסיכון      ,  -   ,0,"  330,000 ",0,  -   ,3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3453,טיפול בילד ובנער                ונ,34532,טיפול בילד ובנוער               ונ
34532,939,34532/939/3,השת' לתכ' לאומית לילדים בסיכון  ,"  910,000 ",0,"  2,570,000 ",0,  -   ,3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3453,טיפול בילד ובנער                ונ,34532,טיפול בילד ובנוער               ונ
34532,961,34532/961/1,השתת' משרד התמ ת למשפחתונים     ,"  250,000 ",0,"  250,000 ",0,"  229,987 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3453,טיפול בילד ובנער                ונ,34532,טיפול בילד ובנוער               ונ
34540,931,34540/931/9,מסגרות יומיות לזקן              ,"  1,600,000 ",0,"  1,790,000 ",0,"  1,525,300 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3454,טיפול בקשיש                     ונ,34540,טיפול בקשיש                     ונ
34540,932,34540/932/1,עזרה לקשיש                      ,"  150,000 ",0,"  150,000 ",0,"  362,414 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3454,טיפול בקשיש                     ונ,34540,טיפול בקשיש                     ונ
34540,933,34540/933/2,החזקת קשישים במוסדות)+ג.השלושה( ,"  13,300,000 ",0,"  13,300,000 ",0,"  11,629,448 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3454,טיפול בקשיש                     ונ,34540,טיפול בקשיש                     ונ
34540,934,34540/934/3,מועדונים לקשישים                ,"  400,000 ",0,"  400,000 ",0,"  476,698 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3454,טיפול בקשיש                     ונ,34540,טיפול בקשיש                     ונ
34540,935,34540/935/4,דיור תומך                       ,"  470,000 ",0,"  400,000 ",0,"  357,520 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3454,טיפול בקשיש                     ונ,34540,טיפול בקשיש                     ונ
34540,936,34540/936/5,טיפול בזקן בקהילה               ,"  1,000,000 ",0,"  1,000,000 ",0,"  1,441,080 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3454,טיפול בקשיש                     ונ,34540,טיפול בקשיש                     ונ
34551,931,34551/931/2,סידור מפגרים במוסדות ממשלתיים   ,"  18,315,000 ",0,"  18,090,000 ",0,"  17,423,810 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3455,טיפול וסידור למפגר              ונ,34551,סידור מפגרים במוסדות            ונ
34551,932,34551/932/3,סידור מפגרים במוסדות אחרים      ,"  48,900,000 ",0,"  44,300,000 ",0,"  42,877,407 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3455,טיפול וסידור למפגר              ונ,34551,סידור מפגרים במוסדות            ונ
34551,933,34551/933/4,סידור אוטיסטים בפנימיות         ,"  5,670,000 ",0,"  5,335,000 ",0,"  5,144,401 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3455,טיפול וסידור למפגר              ונ,34551,סידור מפגרים במוסדות            ונ
34551,934,34551/934/5,סידור מפגרים במעונות-נדחי חוק   ,"  4,150,000 ",0,"  3,805,000 ",0,"  3,234,530 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3455,טיפול וסידור למפגר              ונ,34551,סידור מפגרים במוסדות            ונ
34551,935,34551/935/6,סידור מפגרים במע שים            ,"  1,650,000 ",0,"  1,380,000 ",0,"  1,261,742 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3455,טיפול וסידור למפגר              ונ,34551,סידור מפגרים במוסדות            ונ
34551,936,34551/936/7,סידור מפגרים במעונות-זכאי חוק   ,"  70,000 ",0,"  215,000 ",0,"  49,734 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3455,טיפול וסידור למפגר              ונ,34551,סידור מפגרים במוסדות            ונ
34551,937,34551/937/8,פרויקט סביבה תומכת למפגר        ,"  395,000 ",0,"  380,000 ",0,"  314,057 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3455,טיפול וסידור למפגר              ונ,34551,סידור מפגרים במוסדות            ונ
34551,938,34551/938/9,סידור אוטיסטים במעונות          ,"  520,000 ",0,"  540,000 ",0,"  323,317 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3455,טיפול וסידור למפגר              ונ,34551,סידור מפגרים במוסדות            ונ
34552,931,34552/931/7,טיפול במשפחות אמנה              ,"  200,000 ",0,"  215,000 ",0,"  185,494 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3455,טיפול וסידור למפגר              ונ,34552,טיפול באדם המפגר                ונ
34552,932,34552/932/8,טיפול במפגר בקהילה              ,"  260,000 ",0,"  315,000 ",0,"  226,573 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3455,טיפול וסידור למפגר              ונ,34552,טיפול באדם המפגר                ונ
34552,933,34552/933/9,שרות תומך למפגר                 ,"  250,000 ",0,"  250,000 ",0,"  426,802 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3455,טיפול וסידור למפגר              ונ,34552,טיפול באדם המפגר                ונ
34552,934,34552/934/1,טיפול באוטיסטים בקהילה          ,"  810,000 ",0,"  680,000 ",0,"  591,239 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3455,טיפול וסידור למפגר              ונ,34552,טיפול באדם המפגר                ונ
34552,935,34552/935/2,הסעות למעונות יום               ,"  1,400,000 ",0,"  1,630,000 ",0,"  1,213,720 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3455,טיפול וסידור למפגר              ונ,34552,טיפול באדם המפגר                ונ
34561,931,34561/931/8,סידור ילדים עיוורים במוסדות     ,"  260,000 ",0,"  320,000 ",0,"  314,791 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3456,טיפול באנשים עם נכויות          ונ,34561,סידור נכים במוסדות              ונ
34561,932,34561/932/9,אחזקת נכים בפנימיות             ,"  14,590,000 ",0,"  13,990,000 ",0,"  12,323,692 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3456,טיפול באנשים עם נכויות          ונ,34561,סידור נכים במוסדות              ונ
34561,933,34561/933/1,תעסוקה מוגנת למוגבל             ,"  885,000 ",0,"  785,000 ",0,"  692,264 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3456,טיפול באנשים עם נכויות          ונ,34561,סידור נכים במוסדות              ונ
34561,934,34561/934/2,מרכז יום שיקומי לנכים           ,"  1,735,000 ",0,"  2,020,000 ",0,"  1,607,229 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3456,טיפול באנשים עם נכויות          ונ,34561,סידור נכים במוסדות              ונ
34561,935,34561/935/3,מוסדות יום לילד המוגבל          ,"  215,000 ",0,"  285,000 ",0,"  96,689 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3456,טיפול באנשים עם נכויות          ונ,34561,סידור נכים במוסדות              ונ
34561,936,34561/936/4,מרכז יום לנכים קשים             ,"  905,000 ",0,"  1,200,000 ",0,"  355,260 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3456,טיפול באנשים עם נכויות          ונ,34561,סידור נכים במוסדות              ונ
34561,937,34561/937/5,קהילה תומכת לנכים               ,"  280,000 ",0,"  380,000 ",0,"  54,550 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3456,טיפול באנשים עם נכויות          ונ,34561,סידור נכים במוסדות              ונ
34561,938,34561/938/6,תעסוקה נתמכת לנכים              ,"  100,000 ",0,  -   ,0,  -   ,3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3456,טיפול באנשים עם נכויות          ונ,34561,סידור נכים במוסדות              ונ
34562,931,34562/931/4,מפעלי שיקום ותעסוקה לעיוור      ,"  585,000 ",0,"  495,000 ",0,"  415,987 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3456,טיפול באנשים עם נכויות          ונ,34562,טיפול בנכה בקהילה               ונ
34562,932,34562/932/5,מועדוניות לעיוורים              ,"  270,000 ",0,"  270,000 ",0,"  412,551 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3456,טיפול באנשים עם נכויות          ונ,34562,טיפול בנכה בקהילה               ונ
34562,933,34562/933/6,עזרה אחרת לעיוור                ,"  305,000 ",0,"  315,000 ",0,"  294,961 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3456,טיפול באנשים עם נכויות          ונ,34562,טיפול בנכה בקהילה               ונ
34562,934,34562/934/7,טיפול בנכים בקהילה              ,"  780,000 ",0,"  810,000 ",0,"  418,307 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3456,טיפול באנשים עם נכויות          ונ,34562,טיפול בנכה בקהילה               ונ
34562,936,34562/936/9,שיקום נכים ביתי                 ,"  75,000 ",0,"  145,000 ",0,"  73,847 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3456,טיפול באנשים עם נכויות          ונ,34562,טיפול בנכה בקהילה               ונ
34570,591,34570/591/9,הכנסות מקרנות                   ,  -   ,0,"  75,000 ",0,  -   ,3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3457,עבודה קהילתית                   ונ,34570,עבודה קהילתית                   ונ
34570,932,34570/932/1,הוצאות למתנדבים                 ,"  30,000 ",0,"  30,000 ",0,"  99,037 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3457,עבודה קהילתית                   ונ,34570,עבודה קהילתית                   ונ
34570,933,34570/933/2,גמילה מסמים                     ,"  550,000 ",0,"  355,000 ",0,"  374,256 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3457,עבודה קהילתית                   ונ,34570,עבודה קהילתית                   ונ
34800,931,34800/931/6,השתתפות ממשלה בתכניות רווחה     ,  -   ,0,"  28,000 ",0,  -   ,3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,348,השתת ממשלה-רווחה ושיקום שכונות  ונ,3480,השתת ממשלה-רווחה ושיקום שכונות  ונ,34800,השתת ממשלה-רווחה ושיקום שכונות  ונ
34800,980,34800/980/6,השתתפות הממשלה-תוכנית תנופה     ,  -   ,0,"  87,000 ",0,"  141,802 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,348,השתת ממשלה-רווחה ושיקום שכונות  ונ,3480,השתת ממשלה-רווחה ושיקום שכונות  ונ,34800,השתת ממשלה-רווחה ושיקום שכונות  ונ
,,,,"  206,065,000 ",0,"  199,985,000 ",0,"  185,843,012 ",,,"34 סה""כ",,,,,,,
36000,421,36000/421/3,הכנסות ממשתתפים                 ,"  15,000 ",0,"  5,000 ",0,"  22,330 ",3,תקבולים משרותים ממלכתיים          ,36,קליטת עליה                        ,360,קליטת עליה                        ,3600,קליטת עליה                        ,36000,קליטת עליה                        
36000,951,36000/951/6,השת' מש' הקליטה ברשות קליטת עליה,"  1,000,000 ",0,"  740,000 ",0,"  417,638 ",3,תקבולים משרותים ממלכתיים          ,36,קליטת עליה                        ,360,קליטת עליה                        ,3600,קליטת עליה                        ,36000,קליטת עליה                        
36000,952,36000/952/7,השתת מ. הקליטה בקליטת עולי אתיופ,"  300,000 ",0,  -   ,0,"  166,681 ",3,תקבולים משרותים ממלכתיים          ,36,קליטת עליה                        ,360,קליטת עליה                        ,3600,קליטת עליה                        ,36000,קליטת עליה                        
,,,,"  1,315,000 ",0,"  745,000 ",0,"  606,649 ",,,"36 סה""כ",,,,,,,
37900,589,37900/589/7,הכנסות מקרן ניקיון-היטל הטמנה   ,"  300,000 ",0,"  250,000 ",0,"  178,369 ",3,תקבולים משרותים ממלכתיים          ,37,איכות הסביבה                      ,379,איכות הסביבה                      ,3790,איכות הסביבה                      ,37900,איכות הסביבה                      
37900,991,37900/991/4,השתת' המש' לאיכה ס ברשות העירוני,"  200,000 ",0,"  200,000 ",0,"  135,570 ",3,תקבולים משרותים ממלכתיים          ,37,איכות הסביבה                      ,379,איכות הסביבה                      ,3790,איכות הסביבה                      ,37900,איכות הסביבה                      
37900,993,37900/993/6,השתתפות בפרויקטים מיוחדים       ,"  30,000 ",0,"  50,000 ",0,"  44,097 ",3,תקבולים משרותים ממלכתיים          ,37,איכות הסביבה                      ,379,איכות הסביבה                      ,3790,איכות הסביבה                      ,37900,איכות הסביבה                      
,,,,"  530,000 ",0,"  500,000 ",0,"  358,036 ",,,"37 סה""כ",,,,,,,
,,,,"  527,900,000 ",0,"  518,920,000 ",0,"  506,505,040 ","3 סה""כ",,,,,,,,,
41000,210,41000/210/8,אגרת מים                        ,"  25,000,000 ",0,"  17,000,000 ",0,"  198,505,687 ",4,מפעלים                            ,41,מים                               ,410,מים                               ,4100,מים                               ,41000,מים                               
41000,231,41000/231/4,הכנסות מהפרדת מונים             ,  -   ,0,  -   ,0,"  175,913 ",4,מפעלים                            ,41,מים                               ,410,מים                               ,4100,מים                               ,41000,מים                               
41000,232,41000/232/5,הכנסות מביצוע עבודות-אגף המים   ,  -   ,0,  -   ,0,"  784,884 ",4,מפעלים                            ,41,מים                               ,410,מים                               ,4100,מים                               ,41000,מים                               
41000,234,41000/234/7,אגרת מים בגין עבודות תשתית      ,  -   ,0,  -   ,0,  782 ,4,מפעלים                            ,41,מים                               ,410,מים                               ,4100,מים                               ,41000,מים                               
41000,237,41000/237/1,הכנסות שונות                    ,  -   ,0,  -   ,0,"  798,467 ",4,מפעלים                            ,41,מים                               ,410,מים                               ,4100,מים                               ,41000,מים                               
41000,810,41000/810/8,היטל הנחת צינורות מים           ,"  2,000,000 ",0,  -   ,0,"  1,887,999 ",4,מפעלים                            ,41,מים                               ,410,מים                               ,4100,מים                               ,41000,מים                               
,,,,"  27,000,000 ",0,"  17,000,000 ",0,"  202,153,732 ",,,"41 סה""כ",,,,,,,
43100,610,43100/610/7,דמי שימוש עבור שלטי רחוב        ,"  16,000,000 ",0,"  15,000,000 ",0,"  19,595,489 ",4,מפעלים                            ,43,נכסים                             ,431,דמי שמוש בשטחים עירוניים          ,4310,דמי שמוש בשטחים עירוניים          ,43100,דמי שמוש בשטחים עירוניים          
43100,620,43100/620/9,דמי שימוש בשטח צבורי            ,"  2,000,000 ",0,"  2,000,000 ",0,"  2,443,851 ",4,מפעלים                            ,43,נכסים                             ,431,דמי שמוש בשטחים עירוניים          ,4310,דמי שמוש בשטחים עירוניים          ,43100,דמי שמוש בשטחים עירוניים          
43100,630,43100/630/2,דמי שימוש - סיבים אופטיים       ,"  100,000 ",0,"  100,000 ",0,  -   ,4,מפעלים                            ,43,נכסים                             ,431,דמי שמוש בשטחים עירוניים          ,4310,דמי שמוש בשטחים עירוניים          ,43100,דמי שמוש בשטחים עירוניים          
43200,610,43200/610/5,דמי חכירה מבתי מגורים           ,"  500,000 ",0,"  500,000 ",0,"  491,001 ",4,מפעלים                            ,43,נכסים                             ,432,דירות                             ,4320,דירות                             ,43200,דירות                             
43200,690,43200/690/3,דמי מפתח והיתר העברה מבתי-מגורים,"  100,000 ",0,"  100,000 ",0,"  385,822 ",4,מפעלים                            ,43,נכסים                             ,432,דירות                             ,4320,דירות                             ,43200,דירות                             
43300,610,43300/610/3,שכר דירה מעסקים ומוסדות         ,"  7,000,000 ",0,"  6,000,000 ",0,"  7,240,844 ",4,מפעלים                            ,43,נכסים                             ,433,עסקים ומוסדות                     ,4330,עסקים ומוסדות                     ,43300,עסקים ומוסדות                     
43300,620,43300/620/5,שכר דירה-בי ס דעת מבינים        ,"  280,000 ",0,"  250,000 ",0,"  277,201 ",4,מפעלים                            ,43,נכסים                             ,433,עסקים ומוסדות                     ,4330,עסקים ומוסדות                     ,43300,עסקים ומוסדות                     
43300,690,43300/690/1,דמי מפתח ודמי היתר העברה מעסקים ,"  50,000 ",0,"  50,000 ",0,  -   ,4,מפעלים                            ,43,נכסים                             ,433,עסקים ומוסדות                     ,4330,עסקים ומוסדות                     ,43300,עסקים ומוסדות                     
43500,610,43500/610/8,דמי חכירה מקרקעות               ,"  4,000,000 ",0,"  5,000,000 ",0,"  9,533,503 ",4,מפעלים                            ,43,נכסים                             ,435,קרקעות בלתי קצובות                ,4350,קרקעות בלתי קצובות                ,43500,קרקעות בלתי קצובות                
43500,620,43500/620/1,דמי הגדלת זכויות                ,"  100,000 ",0,"  100,000 ",0,"  231,835 ",4,מפעלים                            ,43,נכסים                             ,435,קרקעות בלתי קצובות                ,4350,קרקעות בלתי קצובות                ,43500,קרקעות בלתי קצובות                
43600,610,43600/610/6,דמי טיפול עבור פעולות אגף הנכסים,"  150,000 ",0,"  150,000 ",0,"  171,835 ",4,מפעלים                            ,43,נכסים                             ,436,הכנסות שונות - נכסים              ,4360,הכנסות שונות - נכסים              ,43600,הכנסות שונות - נכסים              
43600,620,43600/620/8,הכנסות שונות                    ,"  70,000 ",0,"  50,000 ",0,"  84,850 ",4,מפעלים                            ,43,נכסים                             ,436,הכנסות שונות - נכסים              ,4360,הכנסות שונות - נכסים              ,43600,הכנסות שונות - נכסים              
43600,630,43600/630/1,הכנסות בגין ע.שמאות- סעיף שאינו ,  -   ,0,"  10,000 ",0,  -   ,4,מפעלים                            ,43,נכסים                             ,436,הכנסות שונות - נכסים              ,4360,הכנסות שונות - נכסים              ,43600,הכנסות שונות - נכסים              
43700,610,43700/610/4,שכר דירה-שווקים עירוניים        ,"  150,000 ",0,"  170,000 ",0,"  402,469 ",4,מפעלים                            ,43,נכסים                             ,437,שווקים                            ,4370,שווקים                            ,43700,שווקים                            
43700,690,43700/690/2,הכנסות שונות                    ,"  10,000 ",0,"  10,000 ",0,"  7,976 ",4,מפעלים                            ,43,נכסים                             ,437,שווקים                            ,4370,שווקים                            ,43700,שווקים                            
,,,,"  30,510,000 ",0,"  29,490,000 ",0,"  40,866,676 ",,,"43 סה""כ",,,,,,,
44300,111,44300/111/6,קנסות חניה-חניה מוסדרת          ,"  40,000,000 ",0,"  36,000,000 ",0,"  42,093,141 ",4,מפעלים                            ,44,תחבורה                            ,443,חניית מכוניות                     ,4430,חניית מכוניות                     ,44300,חניית מכוניות                     
44300,112,44300/112/7,קנסות חניה-חניה על מדרכות       ,"  10,000,000 ",0,"  15,000,000 ",0,"  16,467,521 ",4,מפעלים                            ,44,תחבורה                            ,443,חניית מכוניות                     ,4430,חניית מכוניות                     ,44300,חניית מכוניות                     
44300,113,44300/113/8,קנסות חניה- חניה אחרת           ,"  40,000,000 ",0,"  34,000,000 ",0,"  46,248,741 ",4,מפעלים                            ,44,תחבורה                            ,443,חניית מכוניות                     ,4430,חניית מכוניות                     ,44300,חניית מכוניות                     
44300,114,44300/114/9,קנסות חניה-פעילות בית המשפט     ,"  2,000,000 ",0,"  2,000,000 ",0,"  2,543,430 ",4,מפעלים                            ,44,תחבורה                            ,443,חניית מכוניות                     ,4430,חניית מכוניות                     ,44300,חניית מכוניות                     
44300,115,44300/115/1,הכנסות מגרירת מכוניות           ,"  11,720,000 ",0,"  15,000,000 ",0,"  9,495,486 ",4,מפעלים                            ,44,תחבורה                            ,443,חניית מכוניות                     ,4430,חניית מכוניות                     ,44300,חניית מכוניות                     
44300,116,44300/116/2,קנסות חניה-אכיפת חובות עירוניים ,"  70,000,000 ",0,"  70,000,000 ",0,"  78,518,735 ",4,מפעלים                            ,44,תחבורה                            ,443,חניית מכוניות                     ,4430,חניית מכוניות                     ,44300,חניית מכוניות                     
44300,121,44300/121/8,עבירות חניה-אכיפת גזרי דין      ,"  500,000 ",0,"  1,000,000 ",0,"  486,036 ",4,מפעלים                            ,44,תחבורה                            ,443,חניית מכוניות                     ,4430,חניית מכוניות                     ,44300,חניית מכוניות                     
44300,211,44300/211/9,הכנסות מאגרת חניה               ,  -   ,0,"  3,000,000 ",0,"  2,929,179 ",4,מפעלים                            ,44,תחבורה                            ,443,חניית מכוניות                     ,4430,חניית מכוניות                     ,44300,חניית מכוניות                     
44300,216,44300/216/5,הכנסות מכרטיס חניה אלקטרוני ארצי,"  18,000,000 ",0,"  18,000,000 ",0,"  20,561,889 ",4,מפעלים                            ,44,תחבורה                            ,443,חניית מכוניות                     ,4430,חניית מכוניות                     ,44300,חניית מכוניות                     
44300,218,44300/218/7,הכנסות מחניה סלולרית            ,"  35,000,000 ",0,"  27,000,000 ",0,"  25,291,620 ",4,מפעלים                            ,44,תחבורה                            ,443,חניית מכוניות                     ,4430,חניית מכוניות                     ,44300,חניית מכוניות                     
44400,210,44400/210/6,אגרת היתר חניה למוניות          ,"  450,000 ",0,"  400,000 ",0,"  361,989 ",4,מפעלים                            ,44,תחבורה                            ,444,חניית מוניות                      ,4440,חניית מוניות                      ,44400,חניית מוניות                      
,,,,"  227,670,000 ",0,"  221,400,000 ",0,"  244,997,767 ",,,"44 סה""כ",,,,,,,
,,,,"  285,180,000 ",0,"  267,890,000 ",0,"  488,018,175 ","4 סה""כ",,,,,,,,,
51100,110,51100/110/3,ריבית מהסדרי תשלום              ,"  3,500,000 ",0,"  3,000,000 ",0,"  3,971,815 ",5,תקבולים בלתי רגילים               ,51,ריבית והחזר הוצאות משנים קודמות   ,511,ריבית ודיבידנדים                  ,5110,ריבית ודיבידנדים                  ,51100,ריבית ודיבידנדים                  
51100,221,51100/221/9,שערוך פקדונות לזמן ארוך         ,"  1,900,000 ",0,"  2,000,000 ",0,"  248,539 ",5,תקבולים בלתי רגילים               ,51,ריבית והחזר הוצאות משנים קודמות   ,511,ריבית ודיבידנדים                  ,5110,ריבית ודיבידנדים                  ,51100,ריבית ודיבידנדים                  
51100,222,51100/222/1,ריבית ודיבידנדים                ,"  60,000,000 ",0,"  45,000,000 ",0,"  54,905,534 ",5,תקבולים בלתי רגילים               ,51,ריבית והחזר הוצאות משנים קודמות   ,511,ריבית ודיבידנדים                  ,5110,ריבית ודיבידנדים                  ,51100,ריבית ודיבידנדים                  
51300,110,51300/110/8,החזר הוצאות משנים קודמות        ,"  10,000,000 ",0,"  10,000,000 ",0,"  25,628,890 ",5,תקבולים בלתי רגילים               ,51,ריבית והחזר הוצאות משנים קודמות   ,513,החזר הוצאות משנים קודמות          ,5130,החזר הוצאות משנים קודמות          ,51300,החזר הוצאות משנים קודמות          
