,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 פרק  ,סעיף,סעיף תקציב   ,שם סעיף                         ,   תקציב חדש   2013 ,   תקציב ישן   2012 ,   הוצאה בפועל 2011 ,חלק,שם חלק                            ,פרק,שם פרק                            ,פרק משנה,שם פרק משנה                       ,פרק עזר,שם פרק עזר                        ,פרק עזר משנה,שם פרק עזר משנה                   
34551,936,  34551/936/7,סידור מפגרים במעונות-זכאי חוק   ,"  40,000 ","  40,000 ",  -   ,3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3455,טיפול וסידור למפגר              ונ,34551,סידור מפגרים במוסדות            ונ
34551,937,  34551/937/8,פרויקט סביבה תומכת למפגר        ,"  430,000 ","  450,000 ","  335,987 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3455,טיפול וסידור למפגר              ונ,34551,סידור מפגרים במוסדות            ונ
34551,938,  34551/938/9,סידור אוטיסטים במעונות          ,"  665,000 ","  550,000 ","  420,986 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3455,טיפול וסידור למפגר              ונ,34551,סידור מפגרים במוסדות            ונ
34552,931,  34552/931/7,טיפול במשפחות אמנה              ,"  200,000 ","  200,000 ","  212,531 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3455,טיפול וסידור למפגר              ונ,34552,טיפול באדם המפגר                ונ
34552,932,  34552/932/8,טיפול במפגר בקהילה              ,"  320,000 ","  320,000 ","  273,253 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3455,טיפול וסידור למפגר              ונ,34552,טיפול באדם המפגר                ונ
34552,933,  34552/933/9,שרות תומך למפגר                 ,"  260,000 ","  300,000 ","  531,805 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3455,טיפול וסידור למפגר              ונ,34552,טיפול באדם המפגר                ונ
34552,934,  34552/934/1,טיפול באוטיסטים בקהילה          ,"  1,250,000 ","  945,000 ","  681,874 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3455,טיפול וסידור למפגר              ונ,34552,טיפול באדם המפגר                ונ
34552,935,  34552/935/2,הסעות למעונות יום               ,"  1,580,000 ","  1,385,000 ","  1,619,232 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3455,טיפול וסידור למפגר              ונ,34552,טיפול באדם המפגר                ונ
34561,931,  34561/931/8,סידור ילדים עיוורים במוסדות     ,"  350,000 ","  400,000 ","  261,279 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3456,טיפול באנשים עם נכויות          ונ,34561,סידור נכים במוסדות              ונ
34561,932,  34561/932/9,אחזקת נכים בפנימיות             ,"  18,000,000 ","  15,870,000 ","  14,676,684 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3456,טיפול באנשים עם נכויות          ונ,34561,סידור נכים במוסדות              ונ
34561,933,  34561/933/1,תעסוקה מוגנת למוגבל             ,"  955,000 ","  930,000 ","  799,527 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3456,טיפול באנשים עם נכויות          ונ,34561,סידור נכים במוסדות              ונ
34561,934,  34561/934/2,מרכז יום שיקומי לנכים           ,"  1,950,000 ","  2,100,000 ","  1,575,274 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3456,טיפול באנשים עם נכויות          ונ,34561,סידור נכים במוסדות              ונ
34561,935,  34561/935/3,מוסדות יום לילד המוגבל          ,"  360,000 ","  255,000 ","  143,870 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3456,טיפול באנשים עם נכויות          ונ,34561,סידור נכים במוסדות              ונ
34561,936,  34561/936/4,מרכז יום לנכים קשים             ,"  820,000 ","  785,000 ","  661,138 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3456,טיפול באנשים עם נכויות          ונ,34561,סידור נכים במוסדות              ונ
34561,937,  34561/937/5,קהילה תומכת לנכים               ,"  280,000 ","  280,000 ","  226,857 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3456,טיפול באנשים עם נכויות          ונ,34561,סידור נכים במוסדות              ונ
34561,938,  34561/938/6,תעסוקה תומכת לנכים              ,"  355,000 ","  100,000 ",  -   ,3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3456,טיפול באנשים עם נכויות          ונ,34561,סידור נכים במוסדות              ונ
34562,931,  34562/931/4,מפעלי שיקום ותעסוקה לעיוור      ,"  660,000 ","  585,000 ","  683,533 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3456,טיפול באנשים עם נכויות          ונ,34562,טיפול בנכה בקהילה               ונ
34562,932,  34562/932/5,מועדוניות לעיוורים              ,"  470,000 ","  450,000 ","  465,005 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3456,טיפול באנשים עם נכויות          ונ,34562,טיפול בנכה בקהילה               ונ
34562,933,  34562/933/6,עזרה אחרת לעיוור                ,"  290,000 ","  290,000 ","  132,029 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3456,טיפול באנשים עם נכויות          ונ,34562,טיפול בנכה בקהילה               ונ
34562,934,  34562/934/7,טיפול בנכים בקהילה              ,"  1,180,000 ","  880,000 ","  652,048 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3456,טיפול באנשים עם נכויות          ונ,34562,טיפול בנכה בקהילה               ונ
34562,936,  34562/936/9,שיקום נכים ביתי                 ,"  150,000 ","  150,000 ","  184,221 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3456,טיפול באנשים עם נכויות          ונ,34562,טיפול בנכה בקהילה               ונ
34570,591,  34570/591/9,הכנסה מקרנות                    ,"  100,000 ",  -   ,  -   ,3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3457,עבודה קהילתית                   ונ,34570,עבודה קהילתית                   ונ
34570,932,  34570/932/1,הוצאות למתנדבים                 ,"  75,000 ","  50,000 ","  64,475 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3457,עבודה קהילתית                   ונ,34570,עבודה קהילתית                   ונ
34570,933,  34570/933/2,גמילה מסמים                     ,"  690,000 ","  625,000 ","  645,696 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3457,עבודה קהילתית                   ונ,34570,עבודה קהילתית                   ונ
34800,980,  34800/980/6,השתתפות הממשלה-תוכנית תנופה     ,"  1,330,000 ",  -   ,"  25,288 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,348,השתת ממשלה-רווחה ושיקום שכונות  ונ,3480,השתת ממשלה-רווחה ושיקום שכונות  ונ,34800,השתת ממשלה-רווחה ושיקום שכונות  ונ
,,,,"  238,790,000 ","  225,195,000 ","  209,099,061 ",,,"34 סה""כ",,,,,,,
36000,421,  36000/421/3,הכנסות ממשתתפים                 ,"  15,000 ","  15,000 ","  29,490 ",3,תקבולים משרותים ממלכתיים          ,36,קליטת עליה                        ,360,קליטת עליה                        ,3600,קליטת עליה                        ,36000,קליטת עליה                        
36000,951,  36000/951/6,השת' מש' הקליטה ברשות קליטת עליה,"  1,165,000 ","  1,000,000 ","  1,050,598 ",3,תקבולים משרותים ממלכתיים          ,36,קליטת עליה                        ,360,קליטת עליה                        ,3600,קליטת עליה                        ,36000,קליטת עליה                        
36000,952,  36000/952/7,השתת מ. הקליטה בקליטת עולי אתיופ,"  300,000 ","  300,000 ","  192,738 ",3,תקבולים משרותים ממלכתיים          ,36,קליטת עליה                        ,360,קליטת עליה                        ,3600,קליטת עליה                        ,36000,קליטת עליה                        
,,,,"  1,480,000 ","  1,315,000 ","  1,272,826 ",,,"36 סה""כ",,,,,,,
37900,421,  37900/421/2,הכנסות שונות                    ,"  50,000 ",  -   ,"  40,210 ",3,תקבולים משרותים ממלכתיים          ,37,איכות הסביבה                      ,379,איכות הסביבה                      ,3790,איכות הסביבה                      ,37900,איכות הסביבה                      
37900,589,  37900/589/7,הכנסות מקרן ניקיון-היטל הטמנה   ,  -   ,"  250,000 ",  -   ,3,תקבולים משרותים ממלכתיים          ,37,איכות הסביבה                      ,379,איכות הסביבה                      ,3790,איכות הסביבה                      ,37900,איכות הסביבה                      
37900,991,  37900/991/4,השתת' המש' לאיכה ס ברשות העירוני,"  230,000 ","  230,000 ","  235,631 ",3,תקבולים משרותים ממלכתיים          ,37,איכות הסביבה                      ,379,איכות הסביבה                      ,3790,איכות הסביבה                      ,37900,איכות הסביבה                      
37900,993,  37900/993/6,השתתפות בפרויקטים מיוחדים       ,"  30,000 ","  30,000 ","  188,695 ",3,תקבולים משרותים ממלכתיים          ,37,איכות הסביבה                      ,379,איכות הסביבה                      ,3790,איכות הסביבה                      ,37900,איכות הסביבה                      
37900,996,  37900/996/9,השתתפות המשרד לאיכ ס בניידת מלר ,"  125,000 ",  -   ,  -   ,3,תקבולים משרותים ממלכתיים          ,37,איכות הסביבה                      ,379,איכות הסביבה                      ,3790,איכות הסביבה                      ,37900,איכות הסביבה                      
,,,,"  435,000 ","  510,000 ","  464,536 ",,,"37 סה""כ",,,,,,,
,,,,"  608,165,000 ","  557,220,000 ","  549,792,002 ","3 סה""כ",,,,,,,,,
41000,210,  41000/210/8,אגרת מים                        ,"  5,000,000 ","  5,000,000 ","  16,942,193 ",4,מפעלים                            ,41,מים                               ,410,מים                               ,4100,מים                               ,41000,מים                               
41000,237,  41000/237/1,הכנסות שונות                    ,  -   ,  -   ,"  55,470 ",4,מפעלים                            ,41,מים                               ,410,מים                               ,4100,מים                               ,41000,מים                               
41000,810,  41000/810/8,היטל הנחת צינורות מים           ,"  1,900,000 ","  2,000,000 ","  2,000,000 ",4,מפעלים                            ,41,מים                               ,410,מים                               ,4100,מים                               ,41000,מים                               
,,,,"  6,900,000 ","  7,000,000 ","  18,997,663 ",,,"41 סה""כ",,,,,,,
43100,610,  43100/610/7,דמי שימוש עבור שלטי רחוב        ,"  17,500,000 ","  17,500,000 ","  15,859,025 ",4,מפעלים                            ,43,נכסים                             ,431,דמי שמוש בשטחים עירוניים          ,4310,דמי שמוש בשטחים עירוניים          ,43100,דמי שמוש בשטחים עירוניים          
43100,620,  43100/620/9,דמי שימוש בשטח צבורי            ,"  2,950,000 ","  2,000,000 ","  2,676,651 ",4,מפעלים                            ,43,נכסים                             ,431,דמי שמוש בשטחים עירוניים          ,4310,דמי שמוש בשטחים עירוניים          ,43100,דמי שמוש בשטחים עירוניים          
43100,630,  43100/630/2,דמי שימוש - סיבים אופטיים       ,"  50,000 ","  40,000 ","  67,525 ",4,מפעלים                            ,43,נכסים                             ,431,דמי שמוש בשטחים עירוניים          ,4310,דמי שמוש בשטחים עירוניים          ,43100,דמי שמוש בשטחים עירוניים          
43200,610,  43200/610/5,דמי חכירה מבתי מגורים           ,"  500,000 ","  500,000 ","  395,359 ",4,מפעלים                            ,43,נכסים                             ,432,דירות                             ,4320,דירות                             ,43200,דירות                             
43200,690,  43200/690/3,דמי מפתח והיתר העברה מבתי-מגורים,"  100,000 ","  200,000 ","  608,955 ",4,מפעלים                            ,43,נכסים                             ,432,דירות                             ,4320,דירות                             ,43200,דירות                             
43300,610,  43300/610/3,שכר דירה מעסקים ומוסדות         ,"  11,000,000 ","  9,000,000 ","  11,095,004 ",4,מפעלים                            ,43,נכסים                             ,433,עסקים ומוסדות                     ,4330,עסקים ומוסדות                     ,43300,עסקים ומוסדות                     
43300,620,  43300/620/5,שכר דירה-בי ס דעת מבינים        ,"  250,000 ","  250,000 ","  261,175 ",4,מפעלים                            ,43,נכסים                             ,433,עסקים ומוסדות                     ,4330,עסקים ומוסדות                     ,43300,עסקים ומוסדות                     
43300,690,  43300/690/1,דמי מפתח ודמי היתר העברה מעסקים ,"  50,000 ","  50,000 ","  662,000 ",4,מפעלים                            ,43,נכסים                             ,433,עסקים ומוסדות                     ,4330,עסקים ומוסדות                     ,43300,עסקים ומוסדות                     
43500,610,  43500/610/8,דמי חכירה מקרקעות               ,"  5,000,000 ","  5,000,000 ","  7,575,599 ",4,מפעלים                            ,43,נכסים                             ,435,קרקעות בלתי קצובות                ,4350,קרקעות בלתי קצובות                ,43500,קרקעות בלתי קצובות                
43500,620,  43500/620/1,דמי הגדלת זכויות                ,"  100,000 ","  100,000 ","  254,983 ",4,מפעלים                            ,43,נכסים                             ,435,קרקעות בלתי קצובות                ,4350,קרקעות בלתי קצובות                ,43500,קרקעות בלתי קצובות                
43600,610,  43600/610/6,דמי טיפול עבור פעולות אגף הנכסים,"  100,000 ","  60,000 ","  169,682 ",4,מפעלים                            ,43,נכסים                             ,436,הכנסות שונות - נכסים              ,4360,הכנסות שונות - נכסים              ,43600,הכנסות שונות - נכסים              
43600,620,  43600/620/8,הכנסות שונות                    ,"  100,000 ","  150,000 ","  160,389 ",4,מפעלים                            ,43,נכסים                             ,436,הכנסות שונות - נכסים              ,4360,הכנסות שונות - נכסים              ,43600,הכנסות שונות - נכסים              
43700,610,  43700/610/4,שכר דירה-שווקים עירוניים        ,"  190,000 ","  200,000 ","  193,562 ",4,מפעלים                            ,43,נכסים                             ,437,שווקים                            ,4370,שווקים                            ,43700,שווקים                            
43700,690,  43700/690/2,הכנסות שונות                    ,"  10,000 ","  10,000 ","  98,565 ",4,מפעלים                            ,43,נכסים                             ,437,שווקים                            ,4370,שווקים                            ,43700,שווקים                            
,,,,"  37,900,000 ","  35,060,000 ","  40,078,474 ",,,"43 סה""כ",,,,,,,
44300,111,  44300/111/6,קנסות חניה-חניה מוסדרת          ,"  35,000,000 ","  35,000,000 ","  34,786,106 ",4,מפעלים                            ,44,תחבורה                            ,443,חניית מכוניות                     ,4430,חניית מכוניות                     ,44300,חניית מכוניות                     
44300,112,  44300/112/7,קנסות חניה-חניה על מדרכות       ,"  10,000,000 ","  10,000,000 ","  9,817,775 ",4,מפעלים                            ,44,תחבורה                            ,443,חניית מכוניות                     ,4430,חניית מכוניות                     ,44300,חניית מכוניות                     
44300,113,  44300/113/8,קנסות חניה- חניה אחרת           ,"  40,000,000 ","  35,000,000 ","  43,801,814 ",4,מפעלים                            ,44,תחבורה                            ,443,חניית מכוניות                     ,4430,חניית מכוניות                     ,44300,חניית מכוניות                     
44300,114,  44300/114/9,קנסות חניה-פעילות בית המשפט     ,"  2,000,000 ","  2,000,000 ","  2,480,898 ",4,מפעלים                            ,44,תחבורה                            ,443,חניית מכוניות                     ,4430,חניית מכוניות                     ,44300,חניית מכוניות                     
44300,115,  44300/115/1,הכנסות מגרירת מכוניות           ,"  12,500,000 ","  12,420,000 ","  9,652,970 ",4,מפעלים                            ,44,תחבורה                            ,443,חניית מכוניות                     ,4430,חניית מכוניות                     ,44300,חניית מכוניות                     
44300,116,  44300/116/2,קנסות חניה-אכיפת חובות עירוניים ,"  40,000,000 ","  45,000,000 ","  43,682,622 ",4,מפעלים                            ,44,תחבורה                            ,443,חניית מכוניות                     ,4430,חניית מכוניות                     ,44300,חניית מכוניות                     
44300,121,  44300/121/8,עבירות חניה-אכיפת גזרי דין      ,"  250,000 ","  500,000 ","  256,722 ",4,מפעלים                            ,44,תחבורה                            ,443,חניית מכוניות                     ,4430,חניית מכוניות                     ,44300,חניית מכוניות                     
44300,211,  44300/211/9,הכנסות מאגרת חניה               ,"  300,000 ",  -   ,"  1,070,036 ",4,מפעלים                            ,44,תחבורה                            ,443,חניית מכוניות                     ,4430,חניית מכוניות                     ,44300,חניית מכוניות                     
44300,216,  44300/216/5,הכנסות מכרטיס חניה אלקטרוני ארצי,"  10,000,000 ","  15,000,000 ","  14,659,086 ",4,מפעלים                            ,44,תחבורה                            ,443,חניית מכוניות                     ,4430,חניית מכוניות                     ,44300,חניית מכוניות                     
44300,218,  44300/218/7,הכנסות מחניה סלולרית            ,"  60,000,000 ","  47,000,000 ","  46,110,841 ",4,מפעלים                            ,44,תחבורה                            ,443,חניית מכוניות                     ,4430,חניית מכוניות                     ,44300,חניית מכוניות                     
44400,210,  44400/210/6,אגרת היתר חניה למוניות          ,"  500,000 ","  500,000 ","  477,404 ",4,מפעלים                            ,44,תחבורה                            ,444,חניית מוניות                      ,4440,חניית מוניות                      ,44400,חניית מוניות                      
,,,,"  210,550,000 ","  202,420,000 ","  206,796,274 ",,,"44 סה""כ",,,,,,,
,,,,"  255,350,000 ","  244,480,000 ","  265,872,411 ","4 סה""כ",,,,,,,,,
51100,110,  51100/110/3,ריבית מהסדרי תשלום              ,"  1,500,000 ","  2,000,000 ","  1,329,688 ",5,תקבולים בלתי רגילים               ,51,ריבית והחזר הוצאות משנים קודמות   ,511,ריבית ודיבידנדים                  ,5110,ריבית ודיבידנדים                  ,51100,ריבית ודיבידנדים                  
51100,221,  51100/221/9,שערוך פקדונות לזמן ארוך         ,"  2,500,000 ","  2,900,000 ","  2,473,458 ",5,תקבולים בלתי רגילים               ,51,ריבית והחזר הוצאות משנים קודמות   ,511,ריבית ודיבידנדים                  ,5110,ריבית ודיבידנדים                  ,51100,ריבית ודיבידנדים                  
51100,222,  51100/222/1,ריבית ודיבידנדים                ,"  71,500,000 ","  64,000,000 ","  42,866,451 ",5,תקבולים בלתי רגילים               ,51,ריבית והחזר הוצאות משנים קודמות   ,511,ריבית ודיבידנדים                  ,5110,ריבית ודיבידנדים                  ,51100,ריבית ודיבידנדים                  
51300,110,  51300/110/8,החזר הוצאות משנים קודמות        ,"  10,000,000 ","  10,000,000 ","  21,623,472 ",5,תקבולים בלתי רגילים               ,51,ריבית והחזר הוצאות משנים קודמות   ,513,החזר הוצאות משנים קודמות          ,5130,החזר הוצאות משנים קודמות          ,51300,החזר הוצאות משנים קודמות          
,,,,"  85,500,000 ","  78,900,000 ","  68,293,069 ",,,"51 סה""כ",,,,,,,
59100,581,  59100/581/4,החזרים מקרן מים                 ,"  7,500,000 ","  18,000,000 ","  16,000,000 ",5,תקבולים בלתי רגילים               ,59,החזר מקרנות והכנסות מיוחדות       ,591,החזרים מקרן מים                   ,5910,החזרים מקרן מים                   ,59100,החזרים מקרן מים                   
59900,782,  59900/782/4,הלוואות לפרעון  גחלת -ס' שאינו ח,  -   ,  -   ,"  145,135 ",5,תקבולים בלתי רגילים               ,59,החזר מקרנות והכנסות מיוחדות       ,599,הכנסות מיוחדות                    ,5990,הכנסות מיוחדות                    ,59900,הכנסות מיוחדות                    
,,,,"  7,500,000 ","  18,000,000 ","  16,145,135 ",,,"59 סה""כ",,,,,,,
,,,,"  93,000,000 ","  96,900,000 ","  84,438,204 ","5 סה""כ",,,,,,,,,
,,,,"  4,090,000,000 ","  4,030,000,000 ","  3,994,618,256 ",סכום כולל,,,,,,,,,
