399,811,1,הבראה +יובל,,,
420,811,1,אחזקת מזגנים בתי ספר,,,
421,811,1,אחזקת מחשבים בתי ספר,,,
422,811,1,שרות מ צילום שכפול,,,
450,811,1,אחזקת ציוד,"12,500","15,000","8,200"
451,811,1,תוכנות מחשוב בתי ספר,"293,800","137,200","122,600"
531,811,1,דלק -חינוך,300,,300
536,811,1,השכרת רכב,"52,900","75,000","50,300"
540,811,1,חינוך-טלפון ומברקים,"9,500","11,000","9,000"
541,811,1,חינוך מכשירי קשר פלאפון,"57,500","68,500","62,400"
542,811,1,חינוך-דאר,"33,800","31,800","29,900"
550,811,1,פרסומי אגף החינוך,"5,700","4,100","4,800"
560,811,1,מכשירי כתיבה והדפסות,"8,100","7,700","8,900"
570,811,1,אוטומציה,"109,600","168,100","145,700"
580,811,1,הוצאות אירגוניות,"37,300","37,200","41,300"
750,811,1,עבודות קבלניות,"89,900","74,000","72,000"
751,811,1,מיגון מוסדות חינוך,"680,700","704,000",
755,811,1,גרעין מורים,,,"250,000"
780,811,1,הוצ אחרות,"468,800","400,000","400,000"
781,811,1,מילת ישובי,"56,400","60,000","60,000"
782,811,1,פעולות העשרה,"800,700","900,000","900,000"
783,811,1,רזרבה חינוך,"293,400","290,000","200,000"
784,811,1,מדריך_קידום,,"40,000","40,000"
785,811,1,העשרה חינוכית,,,"540,000"
930,811,1,רכישות,"161,900","200,000","200,000"
21110,811,1,מינהל החינוך,,,
100110,811,1,מרכז מחשבים,,,
100130,811,1,"מרכז מחשבים ש""נ",,,
100451,811,1,מחשבים,500,,600
100540,811,1,מ.מחשבים,,,
100722,811,1,מרכז מחשבים,"87,200","90,000",
300110,811,1,בית דרור,"1,000",400,"1,300"
300130,811,1,בית דרור,"2,400","5,000","2,800"
300434,811,1,בית דרור,,,
300451,811,1,דרור מחשוב,"10,700","15,000",200
300760,811,1,בית דרור,"31,900","31,200","35,400"
,"811 סה""כ",,,"6,897,300","7,508,100","7,197,400"
110,812,1,משכורות כוללות,"8,708,700","9,059,700","9,718,300"
111,812,1,שכר,,,
130,812,1,שעות נוספות רשומות,"45,700","38,600","45,900"
210,812,1,משכורות כוללות,"2,833,200","3,084,100","3,193,400"
230,812,1,שעות נוספות,"61,600","26,000","81,100"
320,812,1,פיצויים,,,
410,812,1,שכר דירה דמי חכירה,"478,800","360,000","415,300"
420,812,1,תיקונים,"151,600","68,000","68,000"
430,812,1,חשמל,"507,600","510,000","538,900"
433,812,1,חומרי נקיון,"111,000","120,000","167,000"
434,812,1,גני ילדים-ניקיון,,,
450,812,1,רהוט והחזקתו,,,
451,812,1,תוכנות מיחשוב,"15,400","15,000","18,000"
510,812,1,",",,,
540,812,1,טלפונים גני ילדים,"97,200","90,000","98,700"
542,812,1,גני ילדים דאר,,,
580,812,1,הוצ' אירגוניות,"20,500","32,100","32,000"
721,812,1,הקצבות לגננות,"521,700","580,000","600,000"
722,812,1,חומרי נקיון,"68,800",,
755,812,1,"גני""י -משרד החינוך","3,621,200","6,700,000","7,000,000"
760,812,1,גני ילדים קנית שרות,"573,500","600,000","600,000"
762,812,1,גני קרב,,,
780,812,1,הוצאות אחרות,"220,500","200,000","200,000"
920,812,1,שכלם גני קדם חובה,,,
930,812,1,רכישת ציוד יסודי,"4,000","1,900","2,400"
1580,812,1,פנימיות,,,
1721,812,1,",",,,
1755,812,1,תוכנית פנימיות יום,"653,100","820,000","600,000"
21110,812,1,גני ילדים,,,
200761,812,1,גננות עובדות מדינה,"9,328,400","10,000,000","10,000,000"
200810,812,1,גננות עובדות מדינה,,,
600110,812,1,גני חמ,,,
600130,812,1,"ש""נ",,,
600210,812,1,זמניים,,,
600420,812,1,תיקוני מזגנים,"31,700","20,000","30,600"
600451,812,1,תוכנות מיחשוב,"4,000",,
600511,812,1,",",,,
600722,812,1,מ.חינוך-הקצבות מיוחדות,,,
610110,812,1,רננים גני,"1,708,100","14,200","1,912,200"
610130,812,1,רננים-גני,"73,900",,"95,800"
610210,812,1,רננים,,,
610451,812,1,מחשוב,,,
610722,812,1,רננים גנים,,,
610780,812,1,הוצאות אחרות,,,
620110,812,1,לימן-65,"544,600","618,100","594,000"
620111,812,1,משרד הבטחון משכורת,,,
620130,812,1,לימן - 65,"35,200","41,400","38,900"
620210,812,1,לימן-זמניים,,,
620451,812,1,מיחשוב,100,,
620722,812,1,גןלימן-הקצבות,,,
620780,812,1,לימן,,,
630110,812,1,גן רעות-42,"100,000","111,100","112,600"
630130,812,1,גן דפנה,"1,100",,"1,500"
630451,812,1,תוכנות מיחשוב,,,
630722,812,1,גן-דפנה,,,
640110,812,1,גן רעות-48,"194,700","218,600","214,700"
640130,812,1,גן רעות-48,"11,100",,"14,400"
640434,812,1,מרכז טיפוךי מילצן נקיון,,,
640510,812,1,גן רעות -48,,"8,900",
640722,812,1,גן רעות - 48,,,
650110,812,1,גן 19,"75,300","77,100","83,500"
650130,812,1,גן צבעוני,,,
650320,812,1,פיצויים,,,
650722,812,1,גן 19-צבעוני,"4,000",,"5,400"
660110,812,1,גן תורמוס שכר,"1,800","5,600","2,400"
660722,812,1,גן תורמוס קצבות,,,
660780,812,1,הוצ' אחרות,,,
670110,812,1,גן עמית שכר,"184,000","222,400","210,100"
670130,812,1,"גן עמית ש""נ","13,000","1,400","17,200"
670434,812,1,מרכז טיפולי מילצן  נקיו,,,
670510,812,1,גן עמית-מנות חמות,"11,400","26,500","15,100"
670722,812,1,גן 79-עמית הקצבות,,,
670780,812,1,גן 79-עמית,,,
680110,812,1,גן נועם,"204,200","226,400","232,700"
680510,812,1,הזנה,"34,600","36,300","46,000"
681110,812,1,גן שלו,"174,800","150,000","194,800"
681130,812,1,גן שלו שנ,"11,700",,"15,100"
682110,812,1,גן עדן,"178,500","150,000","196,900"
682130,812,1,גן עדן שנ,"13,300",,"17,000"
683110,812,1,גן מרוה,"83,300","78,000","91,800"
683130,812,1,גן מרוה שנ,300,,400
,"812 סה""כ",,,31717200,34311400,37522100
200110,813,1,משכורות כוללות,400,"1,500",600
200130,813,1,שעות נוספות רשומות,100,,100
200210,813,1,משכורות כוללות,"263,800","277,900","292,800"
200230,813,1,"ש""נ לעובדים זמניים",400,900,500
200320,813,1,בית ספר פיצויים,"3,100","5,000","4,100"
200410,813,1,שכר דירה דמי חכירה,,,
200420,813,1,תחזוקה מבנה,"657,100","421,700","550,000"
200430,813,1,חשמל בתי ספר,"123,600","95,800","125,600"
200434,813,1,בתי ספר יסודיים-נק,,,"100,000"
200450,813,1,שכירות מכונות שכפול,,,
200451,813,1,תוכנות מיחשוב,"126,000","99,900","180,000"
200536,813,1,ליסניג,,,
200540,813,1,ביס-טלפון ומברקים,"9,300","6,600","10,900"
200580,813,1,הוצאות אירגוניות,"4,800","5,100","6,400"
200721,813,1,הקצבות לבתי ספר,,,
200722,813,1,מ.החינוך הקצבות מיוחדות,"7,200",,"4,200"
200723,813,1,בתי ספר קהילתי,,"62,000",
200750,813,1,תוכנית חומש לבתי ספר,,,
200755,813,1,טיפול שיניים,"49,200",,
200761,813,1,צהרונים בתי ספר,,,
200762,813,1,קרב ישובים,,"460,000","541,624"
200763,813,1,מחשב לכל ילד,,,
200780,813,1,הוצאות אחרות,"103,100","100,000","100,000"
200781,813,1,מילת,"807,600","760,100","814,000"
200782,813,1,מעורבות חברתית,,,"250,000"
200783,813,1,העשרות קיץ,,,"220,000"
200810,813,1,השתת תלמידי חוץ,"1,221,500","2,300,000","2,200,000"
200930,813,1,רכישת ציוד יסודי,"89,100","150,000","150,000"
210110,813,1,בכור לוי,"766,200","881,900","839,700"
210111,813,1,דמי פגיעה,,,
210130,813,1,בכור לוי,"23,200","24,200","25,600"
210320,813,1,פיצויים,500,300,700
210430,813,1,ביס בכור לוי,"113,200","121,700","109,600"
210434,813,1,בכור לוי-ניקיון,,,
210451,813,1,תוכנות מיחשוב,,,
210721,813,1,בכור לוי הקצבות,"28,100","24,000","28,000"
210722,813,1,בכור לוי הקצבות,"30,000","32,100","36,500"
210762,813,1,בכור לוי-קרב,"332,700","442,300","404,240"
210780,813,1,הוצ' שונות,,,
210930,813,1,רכישת ציוד יסודי,,,
211110,813,1,בן גוריון,"661,600","689,700","727,700"
211111,813,1,דמי פגיעה,,,
211130,813,1,בן גוריון,"21,800","20,000","24,100"
211420,813,1,"בי""ס בן גוריון",,,
211430,813,1,בן גוריון,"51,500","62,400","59,100"
211434,813,1,בן גוריון-ניקיון,,,
211451,813,1,תוכנות מיחשוב,,,
211721,813,1,בן גוריון הקצבות,"26,900","30,000","23,600"
211722,813,1,בן גוריון,"32,800","34,300","42,100"
211762,813,1,בן גוריון קרב,"343,400","331,000","443,520"
211780,813,1,הוצ' אחרות,,,
211930,813,1,"בי""ס בן גוריון",,,
212110,813,1,בן צבי,"779,900","785,200","865,400"
212130,813,1,בן צבי,"30,500","42,000","34,300"
212430,813,1,ביס בן צבי,"47,200","77,300","55,200"
212434,813,1,בן צבי-ניקיון,,,
212451,813,1,תוכנות מיחשוב,,,
212540,813,1,"תקשורת בה""ס הדרים","5,000","3,500","4,900"
212721,813,1,בן צבי הקצבות,"23,700","25,900","6,500"
212722,813,1,בן צבי הקצבות,"25,600","32,300","32,500"
212762,813,1,בן צבי קרב,,"392,100","282,240"
212780,813,1,הוצ' אחרות,,,
212930,813,1,בן צבי,,,
213110,813,1,הדרים שכר,"269,400","225,600","290,700"
213130,813,1,שעות נוספות,"13,500","23,300","14,600"
213420,813,1,"בי""ס הדרים",,,
213430,813,1,ביס הדרים,,,
213434,813,1,הדרים נקיון,,,
213721,813,1,הדרים,"6,700","6,100","6,700"
213722,813,1,הדרים הקצבות,"10,600","6,700","10,900"
213762,813,1,הדרים קרב,"101,900","40,600","110,800"
213780,813,1,הדרים הוצ',"6,000",,"8,000"
214110,813,1,השיטה,"387,700","416,200","437,400"
214130,813,1,השיטה,"16,000","15,700","17,600"
214420,813,1,"ביס""השיטה",,,
214430,813,1,ביס השיטה,"34,500","38,100","29,500"
214434,813,1,השיטה-ניקיון,,,
214451,813,1,תוכנות מיחשוב,,,
214721,813,1,השיטה הקצבות,"14,800","13,700","14,700"
214722,813,1,השיטה הקצבות,"15,100","18,300","19,900"
214780,813,1,הוצאות אחרות,,,
214930,813,1,"בי""ס השיטה",,,
215110,813,1,ויצמן,"1,069,100","987,800","1,233,300"
215130,813,1,ויצמן,"27,200","27,200","31,800"
215430,813,1,ביס ויצמן,"65,500","79,500","68,500"
215434,813,1,ויצמן-ניקיון,,,
215451,813,1,תוכנות מיחשוב,,,
215721,813,1,ויצמן הקצבות,"26,100","26,100","26,000"
215722,813,1,ויצמן הקצבות,"25,500","41,900","32,400"
215762,813,1,ויצמן קרב,"302,500","315,300","387,360"
215780,813,1,הוצאות אחרות,-100,,
215930,813,1,"בי""ס ויצמן",,,
216110,813,1,יבנאלי,"631,300","685,100","720,000"
216130,813,1,יבנאלי,"20,200","24,400","23,900"
216420,813,1,"בי""ס יבניאלי",,,
216430,813,1,ביס יבניאלי,"40,600","50,000","41,500"
216434,813,1,יבניאלי-ניקיון,,,
216451,813,1,תוכנות מיחשוב,,,
216721,813,1,יבנאלי הקצבות,"16,600","17,000","16,600"
216722,813,1,יבנאלי הקצבות,"18,600","21,100","22,700"
216762,813,1,יבנאלי קרב,"184,700","187,900","267,200"
216780,813,1,יבניאלי-הוצ' שונות,,,
216930,813,1,"בי""ס יבניאלי",,,
217110,813,1,סמילנסקי,"824,100","513,700","875,100"
217111,813,1,דמי פגיעה,,,
217130,813,1,סמלנסקי,"22,800","19,500","24,900"
217320,813,1,פיצויים,400,"20,000",500
217420,813,1,"בי""ס סמילנסקי",,,
217430,813,1,ביס סמילנסקי,"97,400","113,000","112,300"
217434,813,1,סמילנסקי-ניקיון,,,
217451,813,1,תוכנות מיחשוב,,,
217721,813,1,סמילנסקי הקצבות,"21,000","19,600","21,000"
217722,813,1,סמלנסקי הקצבות,"23,300","23,500","28,400"
217762,813,1,סמילנסקי קרב,"258,500","253,000","301,680"
217780,813,1,סמילנסקי-הוצ' אחרות,,,
217930,813,1,"בי""ס סילנסקי",,,
218110,813,1,שזר-שכר,"649,700","591,900","719,500"
218130,813,1,"שזר-ש""נ","40,300","22,600","47,700"
218420,813,1,"בי""ס שז""ר",,,
218430,813,1,"ביס שז""ר","283,300","315,700","294,600"
218434,813,1,"שז""ר-ניקיון",,,
218451,813,1,תוכנות מיחשוב,,,
218721,813,1,שזר הקצבות,"28,700","30,000","28,600"
218722,813,1,שזר הקצבות,"28,200","33,400","37,100"
218762,813,1,קרב שזר,"352,900","451,200","424,800"
218780,813,1,"הוצ' אחרות-בי""ס שזר",,,
219110,813,1,שפרינצק-שכר,"871,100","831,600","918,800"
219130,813,1,"שפרינצק-ש""נ","17,400","25,100","18,900"
219320,813,1,פיצויים,,,
219420,813,1,שפרינצק-תחזוקת מבנה,,,
219430,813,1,ביס שפרינצק,"35,700","50,300","42,100"
219434,813,1,שפרינצק-ניקיון,,,
219451,813,1,תוכנות מיחשוב,,,
219721,813,1,שפרינצק הקצבות,"24,600","25,900","24,600"
219722,813,1,שפרינצק הקצבות,"27,600","30,400","32,800"
219762,813,1,קרב שפרינצק,"256,200","215,200","296,720"
219780,813,1,שפרינצק,,,
219930,813,1,"בי""ס שפרינצק",,,
220110,813,1,שריד-שכר,"810,500","673,200","884,200"
220130,813,1,"שריד-ש""נ","21,600","9,400","25,100"
220320,813,1,פיצוים,,,
220420,813,1,"בי""ס שריד",,,
220430,813,1,בית ספר-שריד,"73,800","80,500","76,600"
220434,813,1,שריד-ניקיון,,,
220451,813,1,מיחשוב,,,
220721,813,1,שריד,"19,000","19,600","19,000"
220722,813,1,שריד הקצבות,"23,100","32,600","26,100"
220762,813,1,שריד קרב,"252,500","261,600","299,520"
220780,813,1,"בה""ס שריד  הוצ",,,
220930,813,1,רכישת ציוד יסודי,,,
221110,813,1,שכר_רמת אלון,"-6,400",,
221130,813,1,"רמת אלון-ש""נ",,,
221430,813,1,ביס רמת אלון,"93,200","115,300","95,400"
221780,813,1,רמת אלון,,,
222110,813,1,בגין-שכר,"867,000","627,500","934,400"
222111,813,1,דמי פגיעה,,,
222130,813,1,"בגין-ש""נ","18,900","16,800","23,800"
222430,813,1,"בי""ס בגין","70,600","89,400","69,600"
222434,813,1,בגין-ניקיון,,,
222451,813,1,מחשוב,,,
222721,813,1,בגין הקצבות,"17,600","17,600","17,500"
222722,813,1,בגין,"18,700","23,100","24,200"
222762,813,1,קרב בגין,"211,700","241,700","260,640"
222780,813,1,"הוצ שונות_בה""ס בגין",,,
222930,813,1,"בי""ס מנחם בגין",,,
223430,813,1,חשמל,,,
225110,813,1,רמת אלון- שכר,"486,200","428,700","549,400"
225130,813,1,שעות נוספות__רמת אלון,"47,700","25,100","58,200"
225420,813,1,"בי""ס רמת אלון",,,
225430,813,1,רמת אלון חשמל,,,
225434,813,1,רמת אלון-ניקיון,,,
225451,813,1,תוכנות מיחשוב,,,
225721,813,1,רמת אלון הקצבות,"16,500","16,800","16,500"
225722,813,1,רמת אלון הקצבות,"20,100","20,200","23,200"
225762,813,1,קרב אלון,"182,800","212,200","239,760"
225780,813,1,הוצ' אחרות,,,
225930,813,1,"בי""ס רמת אלון",,,
230430,813,1,בית שלמה,,,
230783,813,1,בית שלמה,,"60,000","60,000"
231430,813,1,תיכון רון,,,
250110,813,1,מ.משולם-שכר,"869,100","822,600","983,600"
250130,813,1,"מעלות משולם-ש""נ","13,100","15,400","14,500"
250430,813,1,ביס מעלות משולם,,,
250434,813,1,מעלות משולם-ניקיון,,,
250451,813,1,תוכנות מיחשוב,,,
250721,813,1,מעלות משולם הקצבות,"21,600","25,300","21,500"
250722,813,1,מעלות משולם,"22,600","28,800","29,900"
250762,813,1,מ משולם קרב,"265,700","324,200","317,520"
250780,813,1,הוצ' אחרות,,,
250930,813,1,"בי""ס מעלות משולם",,,
251110,813,1,תחכמוני-שכר,"876,500","830,700","968,300"
251130,813,1,"תחכמוני-ש""נ","26,200","27,100","27,600"
251320,813,1,פיצויים,,,
251420,813,1,אחזקה ותיקונים,,,
251430,813,1,ביס תחכמוני,"60,900","71,800","60,900"
251434,813,1,תחכמוני-ניקיון,,,
251451,813,1,תוכנות מיחשוב,,,
251721,813,1,תחכמוני הקצבות,"19,700","19,500","19,700"
251722,813,1,תחכמוני הקצבות,"27,400","23,900","28,800"
251762,813,1,תחכמוני קרב,,,"260,800"
251780,813,1,"הוצ בה""ס תחכמוני",,,
251930,813,1,"בי""ס תחכמוני",,,
252110,813,1,סיני-שכר,"379,800","423,500","429,100"
252130,813,1,"סיני-ש""נ","17,400","24,600","19,100"
252430,813,1,ביס סיני,"59,400","42,200","58,000"
252434,813,1,סיני-ניקיון,,,
252451,813,1,מיחשוב,,,
252721,813,1,סיני הקצבות,"13,300","14,200","13,300"
252722,813,1,סיני הקצבות,"15,400","17,900","18,400"
252780,813,1,הוצ' שונות-סיני,,,
253110,813,1,בית יעקב-שכר,"510,600","557,900","598,800"
253130,813,1,"בית יעקב-ש""נ","27,900","30,300","30,600"
253430,813,1,ביס בית יעקב,"74,400","44,800","73,100"
253434,813,1,בית יעקב-ניקיון,"104,100","40,000","140,000"
253451,813,1,מיחשוב,,,
253721,813,1,בית יעקב,"30,200","30,200","30,200"
253722,813,1,בית יעקב-,,,
253780,813,1,בית יעקב הוצ',,,
253930,813,1,בית יעקב-ציוד,,,
256110,813,1,נועם בנים-שכר,"417,900","420,600","452,100"
256130,813,1,"נועם בנים-ש""נ","12,400","13,700","13,700"
256410,813,1,"שכ""ד נועם",,,
256430,813,1,ביס נועם בנים,"47,700","53,300","50,900"
256434,813,1,נועם בנים-ניקיון,,,
256451,813,1,מיחשוב,,,
256721,813,1,נועם בנים,"17,400","17,400","17,300"
256722,813,1,נועם בנים הקצבות,"17,600","20,700","23,800"
256780,813,1,הוצ' אחרות-נועם בנים,,,
256930,813,1,נועם בנים,,,
258110,813,1,תלמוד תורה-שכר,"335,700","371,500","378,400"
258130,813,1,"תלמוד תורה-ש""נ","19,900","22,100","21,500"
258320,813,1,פיצויים,,,
258420,813,1,אחזקה ותיקונים,,,
258430,813,1,ביס תלמוד תורה,"84,100","104,800","96,800"
258434,813,1,תלמוד תורה-ניקיון,"73,700","90,000","102,300"
258721,813,1,תלמוד תורה,"11,500","13,000","11,400"
258780,813,1,הוצ' אחרות,,,
258930,813,1,תלמוד תורה,,,
259110,813,1,אור לציון-שכר,"347,900","393,800","400,200"
259130,813,1,"אור לציון-ש""נ","4,400","8,000","4,800"
259430,813,1,ביס אור לציון,"43,700","44,200","45,100"
259434,813,1,אור לציון-ניקיון,"27,000","30,000","42,700"
259451,813,1,תוכנות מיחשוב,,,
259721,813,1,אור לציון הקצבות,"9,600","8,700","9,600"
259722,813,1,אור לציון,,,
259762,813,1,קרב אור לציון,"89,000","104,500","114,048"
259780,813,1,הוצ' אחרות,,,
260110,813,1,נועם בנות-שכר,"452,900","484,000","526,700"
260130,813,1,"נועם בנות-ש""נ","14,500","14,100","15,800"
260430,813,1,נועם בנות,"111,100","116,700","121,200"
260434,813,1,נועם בנות-ניקיון,,,
260451,813,1,תוכנות מיחשוב,,,
260721,813,1,נועם בנות הקצבות,"17,400","17,000","17,400"
260722,813,1,נועם בנות הקצבות מ,"17,300","20,500","23,400"
260762,813,1,נועם בנות קרן קרב,"13,800",,"180,576"
260780,813,1,הוצ' אחרות-נועם בנות,,,
261110,813,1,בנות אסתר-שכר,"300,100","296,100","329,500"
261130,813,1,בנות אסתר,,,
261434,813,1,בנות אסתר-ניקיון,"34,800","30,000","55,000"
261721,813,1,בנות אסתר הקצבות,"6,400","6,400","6,400"
261780,813,1,הוצ' אחרות,,,"30,000"
261930,813,1,"בי""ס בנות אסתר",,,
262430,813,1,"בה""ס ממ""ד חיים בר לב","66,500","71,000","71,300"
263110,813,1,חבד,"299,300","307,700","298,500"
263130,813,1,חבד-שכר,"16,200","16,700","17,800"
263320,813,1,פיצויים,,,
263430,813,1,חבד,"107,800","95,500","109,800"
263434,813,1,"חב""ד-ניקיון",,,
263451,813,1,תוכנות מיחשוב,,,
263721,813,1,חבד הקצבות,"11,400","11,100","11,400"
263722,813,1,חבד הקצבות מ,"54,800","36,500","49,100"
263780,813,1,"הוצ' שונות-חב""ד",,,
263930,813,1,"בי""ס חב""ד",,,
264110,813,1,שכר,"202,200","250,400","215,300"
264434,813,1,נתיבות משה-ניקיון,"52,000","50,000","70,000"
264451,813,1,נתיבות משה,,,
264721,813,1,נתיבות משה,"12,000","12,300","12,000"
264762,813,1,נתיבות קרב,,,
264780,813,1,הוצ' אחרות,,,
264930,813,1,נתיבות משה,,,
265434,813,1,נקיון,"19,400",,"9,600"
265721,813,1,שובו,"19,000","16,300","23,200"
265762,813,1,שובו קרב,,,
266434,813,1,בן איש חיל-ניקיון,"11,300",,"50,000"
266721,813,1,בן איש חיל,"15,100","5,400","30,100"
267721,813,1,הקצבות,"1,000",,"4,000"
267722,813,1,ביס קפלן,"70,900","92,600","95,000"
268110,813,1,משכורות,"231,500","1,268,000","247,500"
268130,813,1,משכורות זמניים,"14,400","50,000","15,500"
268210,813,1,"שכר ב""ס הרצוג",,,
268430,813,1,"ב""ס הרצוג",,,
268721,813,1,הרצוג הקצבות,,"8,500","13,000"
268722,813,1,הרצוג,"9,800",,"9,000"
268762,813,1,הרצוג קרב,"86,200","10,000","192,960"
268780,813,1,הרצוג ביס,"10,400",,
269434,813,1,בני משה-ניקיון,"36,300",,"132,000"
269721,813,1,בני משה,"5,500","5,500","5,500"
270110,813,1,רחובות החדשה,"91,400",,"63,300"
270721,813,1,הקצבות,"1,200",,
270760,813,1,מז'רחובות החדשה,"5,400",,"6,000"
271434,813,1,"ביה""ס  רמון","19,400",,"80,000"
271721,813,1,"בה""ס רמון",,,
271722,813,1,"בה""ס רמון","1,800",,
271762,813,1,"בה""ס רמון","2,300",,"62,400"
294320,813,1,פיצויים,,,
295434,813,1,"נקיון בה""ס עץ חיים",,,
295771,813,1,תקציב שוטף,,,
295780,813,1,הוצאות אחרות,,,
300110,813,1,"מתי""א-שכר","201,900","213,200","233,000"
300130,813,1,"מתי""א-ש""נ","11,500","12,600","12,500"
300210,813,1,מש,"26,800",800,"7,300"
300420,813,1,ת.מזגנים,"44,600","49,100","41,300"
300451,813,1,תוכנות מיחשוב,"5,200",700,"2,400"
300721,813,1,ביס יסודי מיוחד,"7,000","7,000","7,000"
300722,813,1,מ חינוך הקצבות מיוחדות,"119,400",,"27,100"
300755,813,1,חברות כח-אדם,,,
300780,813,1,בתי ספר יסודי מיוחד,"3,200","4,100","3,300"
301755,813,1,כח אדם,,,
310110,813,1,רננים-שכר,"19,300","1,610,000","25,600"
310130,813,1,"רננים-ש""נ","4,400","46,000","5,800"
310210,813,1,רננים-זמניים,,,
310320,813,1,פיצויים,,"238,700",
310420,813,1,רננים-א.מבנה,,,
310430,813,1,ביס רננים,"43,400","54,800","47,500"
310434,813,1,רננים-נקיון,,,
310510,813,1,רננים-הזנה,"41,600","110,000","55,300"
310540,813,1,טלפון  רננים,"7,400","5,900","7,900"
310721,813,1,רננים הקצבות,,"4,000",
310722,813,1,רננים-הקצבות מ.חינוך,"3,400","3,800","4,600"
310755,813,1,כח אדם לוטם,,,
320110,813,1,עידוד-שכר,"1,393,600","1,430,800","1,555,700"
320111,813,1,דמי פגיעה,,,
320130,813,1,עידוד,"124,600","102,000","137,000"
320210,813,1,עידוד-זמניים,,,
320320,813,1,פיצויים,,"10,700",
320430,813,1,ביס עידוד,"70,200","74,700","72,000"
320434,813,1,ניקיון,,"4,600",
320510,813,1,עידוד-הזנה,"51,300","132,000","68,200"
320511,813,1,עידוד מנות חמות,,,
320541,813,1,טלפונים,,,
320721,813,1,עידוד הקצבות,"2,600","2,600","2,600"
320722,813,1,עידוד הקצבות,"10,100",,"11,100"
320755,813,1,כח אדם עידוד,,,
320762,813,1,עידוד קרב,-400,"35,000","39,600"
321110,813,1,חינוך מיוחד,,,
321510,813,1,הזנה,,,
321755,813,1,כח אדם,,,
330110,813,1,משכל,"23,000","19,700","21,000"
330130,813,1,"משכל-ש""נ",,,
330210,813,1,משכל,,,
330430,813,1,"משכ""ל חשמל","1,500","3,300","2,000"
330434,813,1,"משכ""ל-ניקיון",,,
330451,813,1,מיחשוב,,,
330540,813,1,ביס משכל,"2,600","1,300","1,900"
330721,813,1,משכל,,,
330722,813,1,"משכ""ל הקצבות",,,
340110,813,1,לוטם,"1,771,500","1,540,000","1,997,100"
340130,813,1,לוטם,"186,100","178,500","209,000"
340210,813,1,לוטם,,,
340320,813,1,פיצויים,"11,500",,"15,300"
340410,813,1,"לוטם-שכ""ד",,,
340434,813,1,נקיון,,"25,500",
340510,813,1,לוטם הזנה,"143,000","151,800","190,200"
340540,813,1,ביס לוטם,"10,400","6,400","12,000"
340721,813,1,לוטם הקצבות,"4,600","3,600","4,600"
340722,813,1,לוטם-הקצבות,"15,100","6,900","19,600"
340762,813,1,קרב לוטם,"33,900","33,100",
340780,813,1,לוטם-שמירה,"4,900","8,400","6,600"
500780,813,1,תלמודי תורה,"221,700","260,000","260,000"
700110,813,1,חוה חקלאית שכר,"219,100","172,900","238,900"
700120,813,1,הוצ' נילוות,500,,600
700130,813,1,שעות נוספות רשומות,"15,000","16,100","16,300"
700210,813,1,מש,"53,000","65,300","58,300"
700410,813,1,שכד אוניברסיטה עברית,,,
700420,813,1,אחזקה ותיקונים-חוה,"1,800","1,700","1,800"
700430,813,1,חוה חקלאית חשמל,"43,400","53,200","49,800"
700434,813,1,חווה חקלאית-ניקיון,,,
700451,813,1,תוכנות מיחשוב,"7,400","10,900","9,600"
700721,813,1,חוה חקלאית,"12,200","7,700","13,600"
700722,813,1,הקצבות משרד חינוך,,,
700755,813,1,כא,,,
700780,813,1,הוצאות אחרות,900,,"1,200"
721110,813,1,חווה חקלאית,,,
800110,813,1,חוגי חינם -שכר,,,
800210,813,1,עובדים זמניים -שכר,,,
,"813 סה""כ",,,29634200,33766100,36006408
110,814,1,חט דתית-שכר,"369,700","575,700","408,900"
130,814,1,שעות נוספות רשומות,"16,500","38,600","18,000"
210,814,1,"ש""נ לעובדים זמניים","11,100","51,400","11,600"
420,814,1,ת.מזגנים,,"2,400",
430,814,1,חטיבה דתית-חשמל,"98,900","117,200","97,000"
434,814,1,המר-ניקיון,,,
451,814,1,תוכנות מיחשוב,,,
721,814,1,הקצבות חטיבה דתית,,,
722,814,1,מ.חינוך הקצבות מיוחדות,,"4,100",
755,814,1,חברות כח-אדם,,,
780,814,1,הוצ אחרות,"85,000","50,800","50,000"
21110,814,1,חטיבה דתית,,,
21320,814,1,פיצויים,,,
,"814 סה""כ",,,581200,840200,585500
200110,815,1,דה שליט-משכורות,"18,747,800","19,501,600","20,310,600"
200111,815,1,קרן השתלמות פנסיונרים,,,
200130,815,1,שעות נוספות רשומות,"191,600","165,400","209,200"
200210,815,1,משכורות כוללות,"971,200","675,300","1,047,700"
200220,815,1,איחוד משכורות,,,
200320,815,1,פיצוים,,,
200420,815,1,אחזקת מבנה,"49,800","57,700","57,700"
200430,815,1,דה שליט-חשמל,"271,300","314,000","265,000"
200434,815,1,דה שליט-נקיון,,,
200451,815,1,תוכנות מיחשוב,,,
200721,815,1,הקצבות תיכון דה-שליט,"125,000","125,000","275,000"
200722,815,1,מ החינוך הקצבות מיוחדות,"142,700","160,000","160,000"
200723,815,1,דה-שליט-מועדון ספ,,,
200755,815,1,דה-שליט-חברות כח-אדם,,,
200761,815,1,דה איחוד משכורות,"660,500","93,300","508,400"
200770,815,1,דה שליט-בחינות בגרות,"157,300","150,000",
200780,815,1,דה שליט-הוצאות,"69,000","100,000","100,000"
221110,815,1,דה שליט,,,
