,,,,,,,,,,חשבון ,שם חשבון ,מחלקה , ביצוע 2010  , תקציב 2011 מע , הצעת תקציב 20 
2,8,1,1,9,7,5,1,8,1,1815791182,מיסים ועלויות ,46100,"  282,073 ","  283,635 ","  311,631 "
9,8,2,1,9,7,5,1,8,1,1815791289,השתתפות בשי לחגים ,46100,"  19,910 ","  20,000 ","  21,700 "
0,2,4,1,9,7,5,1,8,1,1815791420,תחזוקת מבנים ,46100,"  28,000 ","  28,000 ","  40,000 "
1,3,4,1,9,7,5,1,8,1,1815791431,חשמל ,46100,"  196,281 ","  186,000 ","  197,000 "
2,3,4,1,9,7,5,1,8,1,1815791432,מים ,46100,"  11,557 ","  238,000 ","  215,000 "
4,3,4,1,9,7,5,1,8,1,1815791434,שרותי נקיון ,46100,"  305,782 ","  337,682 ","  446,439 "
5,3,4,1,9,7,5,1,8,1,1815791435,ביוב ,46100,"  12,360 ",  -   ,  -   
0,4,4,1,9,7,5,1,8,1,1815791440,ביטוח מבנה ותכולה ,46100,"  2,717 ","  16,000 ","  17,000 "
2,4,4,1,9,7,5,1,8,1,1815791442,שיפוי עבור נזקים ,46100,  -   ,  -   ,  -   
2,2,7,1,9,7,5,1,8,1,1815791722,העברה מיועדת ,46100,"  101,121 ",  -   ,  100 
5,2,7,1,9,7,5,1,8,1,1815791725,"דמי בחינות- משה""ח ",46100,  -   ,  -   ,  -   
6,2,7,1,9,7,5,1,8,1,1815791726,תשלומי הורים חומרים ,46100,"  23,267 ","  57,000 ","  50,000 "
3,4,7,1,9,7,5,1,8,1,1815791743,רכישת כלים מכשירים וציוד ,46100,"  4,000 ","  4,000 ","  4,000 "
9,4,7,1,9,7,5,1,8,1,1815791749,רכישת מכשירים וציוד ספורט,46100,"  4,500 ","  4,500 ","  4,500 "
1,5,7,1,9,7,5,1,8,1,1815791751,אחזקת גינון בחצרות ,46100,"  12,000 ","  12,000 ","  12,000 "
2,5,7,1,9,7,5,1,8,1,1815791752,"עבודות קבלניות/רו""ח ",46100,"  9,000 ","  9,000 ","  9,000 "
9,5,7,1,9,7,5,1,8,1,1815791759,אגרת שכפול פר תלמיד ,46100,"  15,251 ","  16,000 ","  16,000 "
0,6,7,1,9,7,5,1,8,1,1815791760,שאילת מורים-מקיף רבין ,46100,"  3,044,969 ","  3,131,081 ","  3,180,847 "
0,8,7,1,9,7,5,1,8,1,1815791780,דמי שימוש מזנון-העברה ,46100,"  12,261 ",  -   ,  -   
2,8,7,1,9,7,5,1,8,1,1815791782,מגמת כדור יד ,46100,"  47,500 ","  72,500 ","  72,500 "
4,8,7,1,9,7,5,1,8,1,1815791784,הוצאות לפעולה-הקצבה ,46100,"  220,700 ","  123,500 ","  153,500 "
5,8,7,1,9,7,5,1,8,1,1815791785,פרוייקט אומץ ,46100,  -   ,  -   ,  -   
6,8,7,1,9,7,5,1,8,1,1815791786,דמי שכפול על יסודי ,46100,"  12,334 ","  5,000 ","  5,000 "
6,8,9,1,9,7,5,1,8,1,1815791986,הוצאה מותנית הקצבה לפעולה,46100,  -   ,"  26,500 ",  -   
2,8,7,2,9,7,5,1,8,1,1815792782,תעודה חברתית ,46100,  -   ,"  19,000 ","  19,000 "
1,2,7,3,9,7,5,1,8,1,1815793721,סל תלמיד לעולה ,46100,"  1,801 ","  1,100 ","  4,498 "
3,2,7,3,9,7,5,1,8,1,1815793723,דמי שתיה למורים ,46100,"  6,002 ","  6,900 ","  6,232 "
2,8,7,4,9,7,5,1,8,1,1815794782,מועדון בית ספרי-מקיף רבין,46100,  -   ,  -   ,  -   
7,2,7,5,9,7,5,1,8,1,1815795727,סל תלמיד לעולי אתיופיה ,46100,"  3,200 ",  -   ,"  3,200 "
0,1,1,9,9,7,5,1,8,1,1815799110,הבראה ביגוד יובל-הוראה ,45000,  -   ,  -   ,  -   
0,2,8,0,0,4,6,1,8,1,1816400820,תמיכות חינוך תורני-חלוקה ,75700,  -   ,"  3,500,000 ","  3,500,000 "
1,2,8,0,0,4,6,1,8,1,1816400821,ישיבת בני עקיבא ,75700,"  102,304 ",  -   ,  -   
2,2,8,0,0,4,6,1,8,1,1816400822,מוסדות קול יהודה ,75700,"  130,258 ",  -   ,  -   
3,2,8,0,0,4,6,1,8,1,1816400823,ישיבת רבי חיים חורי ,75700,"  485,450 ",  -   ,  -   
4,2,8,0,0,4,6,1,8,1,1816400824,כולל יגל יעקב ,75700,  -   ,  -   ,  -   
5,2,8,0,0,4,6,1,8,1,1816400825,כולל עופר איילים ,75700,"  123,576 ",  -   ,  -   
6,2,8,0,0,4,6,1,8,1,1816400826,מוסדות יקירי באר שבע ,75700,"  105,336 ",  -   ,  -   
7,2,8,0,0,4,6,1,8,1,1816400827,"כולל ז""ר יחיאל ",75700,"  61,560 ",  -   ,  -   
8,2,8,0,0,4,6,1,8,1,1816400828,מוסדות נתיב השבים ,75700,"  239,400 ",  -   ,  -   
9,2,8,0,0,4,6,1,8,1,1816400829,מוסדות בית מוריה ,75700,"  145,530 ",  -   ,  -   
6,8,9,0,0,4,6,1,8,1,1816400986,ה.מותנית תמיכות חינוך תור,75700,  -   ,"  300,000 ",  -   
1,2,8,0,1,4,6,1,8,1,1816410821,מוסדות קול רינה ,75700,"  320,843 ",  -   ,  -   
2,2,8,0,1,4,6,1,8,1,1816410822,מרכז תורני בית יוסף ,75700,"  220,500 ",  -   ,  -   
3,2,8,0,1,4,6,1,8,1,1816410823,כולל בני שלמה ,75700,"  125,400 ",  -   ,  -   
4,2,8,0,1,4,6,1,8,1,1816410824,מרכז תורה וחסד עם רם ,75700,"  90,000 ",  -   ,  -   
5,2,8,0,1,4,6,1,8,1,1816410825,כולל נשמת כל חי ,75700,"  72,251 ",  -   ,  -   
6,2,8,0,1,4,6,1,8,1,1816410826,עמותת נווה יוסף חיים ,75700,"  79,380 ",  -   ,  -   
7,2,8,0,1,4,6,1,8,1,1816410827,ישיבת תומכי תמימים ,75700,"  180,180 ",  -   ,  -   
8,2,8,0,1,4,6,1,8,1,1816410828,ישיבת עוסקי תורה ,75700,"  102,060 ",  -   ,  -   
9,2,8,0,1,4,6,1,8,1,1816410829,כולל אהבת שלום ,75700,"  110,295 ",  -   ,  -   
1,2,8,0,2,4,6,1,8,1,1816420821,מכון אורות ישראל ,75700,"  110,880 ",  -   ,  -   
2,2,8,0,2,4,6,1,8,1,1816420822,היכל רמות בנימין ,75700,  -   ,  -   ,  -   
3,2,8,0,2,4,6,1,8,1,1816420823,ארגון יד אליעזר ,75700,  -   ,  -   ,  -   
4,2,8,0,2,4,6,1,8,1,1816420824,קדוש ישראל בנתיבות ,75700,"  41,869 ",  -   ,  -   
5,2,8,0,2,4,6,1,8,1,1816420825,ארגון פעילים לב לאחים ,75700,"  79,002 ",  -   ,  -   
6,2,8,0,2,4,6,1,8,1,1816420826,משען לתלמיד ,75700,"  61,425 ",  -   ,  -   
7,2,8,0,2,4,6,1,8,1,1816420827,עמותת נווה שליו ,75700,  -   ,  -   ,  -   
8,2,8,0,2,4,6,1,8,1,1816420828,מכון מחקר דביר ביתך ,75700,  -   ,  -   ,  -   
9,2,8,0,2,4,6,1,8,1,1816420829,מרכז רוחני מנחם ציון ,75700,"  94,520 ",  -   ,  -   
1,2,8,0,3,4,6,1,8,1,1816430821,עמותת אמרי יוסף ,75700,"  123,576 ",  -   ,  -   
2,2,8,0,3,4,6,1,8,1,1816430822,"ק""ק תורת חסד ",75700,  -   ,  -   ,  -   
3,2,8,0,3,4,6,1,8,1,1816430823,"קרן עץ חיים ויצא חט""ר ",75700,  -   ,  -   ,  -   
0,5,8,0,0,8,6,1,8,1,1816800850,קרן מילגות עירונית ,75200,  -   ,  -   ,  -   
0,1,1,0,0,1,7,1,8,1,1817100110,שכר קובע ,43800,"  359,263 ","  334,360 ","  332,820 "
0,2,1,0,0,1,7,1,8,1,1817100120,תוספות שאינן בשכר קובע ,43800,"  90,660 ","  80,206 ","  96,142 "
0,3,1,0,0,1,7,1,8,1,1817100130,שעות נוספות ,43800,"  37,187 ","  31,768 ","  51,083 "
0,4,1,0,0,1,7,1,8,1,1817100140,החזר הוצאות ,43800,"  157,343 ","  149,318 ","  151,676 "
1,8,1,0,0,1,7,1,8,1,1817100181,הפרשות סוציאליות ,43800,"  92,527 ","  85,824 ","  87,442 "
2,8,1,0,0,1,7,1,8,1,1817100182,מיסים ועלויות ,43800,"  48,779 ","  45,024 ","  48,661 "
1,1,5,0,0,1,7,1,8,1,1817100511,אירוח וכיבוד ,43800,  -   ,  -   ,  -   
3,2,5,0,0,1,7,1,8,1,1817100523,"דמי חבר בארגון הקב""טים ",43800,  860 ,  -   ,"  1,000 "
2,2,7,0,0,1,7,1,8,1,1817100722,העברה מיועדת ,43800,  -   ,  -   ,  -   
7,5,7,0,0,1,7,1,8,1,1817100757,פרוייקט מגן ,43800,"  366,620 ",  -   ,  -   
9,5,7,0,0,1,7,1,8,1,1817100759,אבטחה במוסדות חינוך ,43800,"  5,259,985 ","  5,360,000 ","  5,700,000 "
0,3,9,0,0,1,7,1,8,1,1817100930,פרוייקט מגן-ועדת עזבונות ,43800,  -   ,  -   ,  -   
2,2,7,0,1,1,7,1,8,1,1817110722,העברה מיועדת-מתקני בטחון ,43800,"  276,106 ","  283,300 ","  283,300 "
0,1,1,0,0,2,7,1,8,1,1817200110,שכר קובע ,46400,"  494,454 ","  549,618 ","  659,898 "
0,2,1,0,0,2,7,1,8,1,1817200120,תוספות שאינן בשכר קובע ,46400,"  45,184 ","  49,678 ","  56,001 "
0,3,1,0,0,2,7,1,8,1,1817200130,שעות נוספות ,46400,"  4,291 ","  4,788 ","  6,969 "
0,4,1,0,0,2,7,1,8,1,1817200140,החזר הוצאות ,46400,"  93,010 ","  97,883 ","  112,049 "
1,8,1,0,0,2,7,1,8,1,1817200181,הפרשות סוציאליות ,46400,"  113,924 ","  127,612 ","  156,063 "
2,8,1,0,0,2,7,1,8,1,1817200182,מיסים ועלויות ,46400,"  48,209 ","  53,076 ","  64,149 "
0,2,4,0,0,2,7,1,8,1,1817200420,תחזוקת מבנים ,46400,  -   ,  -   ,  -   
0,4,4,0,0,2,7,1,8,1,1817200440,ביטוח מבנה ותכולה ,46400,"  1,333 ","  7,900 ","  8,300 "
2,4,4,0,0,2,7,1,8,1,1817200442,שיפוי עבור נזקים ,46400,  -   ,  -   ,  -   
2,2,7,0,0,2,7,1,8,1,1817200722,הקצבה מיועדת ,46400,  -   ,  -   ,  -   
0,8,7,0,0,2,7,1,8,1,1817200780,מרכז פיסגה ,46400,  -   ,"  38,000 ","  40,000 "
0,7,8,0,0,2,7,1,8,1,1817200870,השתת.במרכז משאבים חינוכי ,46400,"  180,000 ","  180,000 ","  180,000 "
1,7,8,0,0,2,7,1,8,1,1817200871,דמי שימוש מרכז מורים ,46400,"  113,310 ","  190,000 ","  190,000 "
0,1,1,0,1,3,7,1,8,1,1817310110,שכר קובע(מנהלה( ,46500,"  255,486 ","  251,561 ","  250,652 "
0,2,1,0,1,3,7,1,8,1,1817310120,תוספות שאינן בשכר קובע ,46500,"  25,531 ","  24,658 ","  25,944 "
0,3,1,0,1,3,7,1,8,1,1817310130,שעות נוספות ,46500,"  1,321 ","  1,273 ","  1,552 "
0,4,1,0,1,3,7,1,8,1,1817310140,החזר הוצאות ,46500,"  26,378 ","  19,888 ","  19,873 "
1,8,1,0,1,3,7,1,8,1,1817310181,הפרשות סוציאליות ,46500,"  53,058 ","  51,633 ","  52,526 "
2,8,1,0,1,3,7,1,8,1,1817310182,מיסים ועלויות ,46500,"  23,327 ","  22,448 ","  23,200 "
0,2,4,0,1,3,7,1,8,1,1817310420,תחזוקת מבנים ,46500,  -   ,"  24,000 ","  24,000 "
1,3,4,0,1,3,7,1,8,1,1817310431,חשמל ,46500,"  37,902 ","  41,000 ","  43,600 "
2,3,4,0,1,3,7,1,8,1,1817310432,מים ,46500,  -   ,  -   ,  -   
3,3,4,0,1,3,7,1,8,1,1817310433,חומרי נקיון ,46500,  -   ,  -   ,  -   
4,3,4,0,1,3,7,1,8,1,1817310434,שרותי נקיון ,46500,"  57,027 ","  59,000 ","  69,879 "
5,3,4,0,1,3,7,1,8,1,1817310435,ביוב ,46500,  -   ,  -   ,  -   
0,4,4,0,1,3,7,1,8,1,1817310440,ביטוח מבנה ותכולה ,46500,  533 ,"  3,200 ","  3,300 "
0,7,4,0,1,3,7,1,8,1,1817310470,ציוד משרדי ,46500,"  5,105 ","  4,700 ","  4,700 "
1,1,5,0,1,3,7,1,8,1,1817310511,אירוח וכיבוד ,46500,"  2,074 ","  2,800 ","  2,800 "
2,2,5,0,1,3,7,1,8,1,1817310522,ספרים וכתבי עת ,46500,"  2,674 ","  3,500 ","  3,500 "
0,4,5,0,1,3,7,1,8,1,1817310540,הוצאות תקשורת ,46500,"  22,669 ","  24,400 ","  18,000 "
0,5,5,0,1,3,7,1,8,1,1817310550,פרסום והדפסות ,46500,  -   ,"  1,900 ","  1,900 "
1,6,5,0,1,3,7,1,8,1,1817310561,צילום מסמכים ,46500,"  6,419 ","  5,000 ","  7,644 "
0,7,5,0,1,3,7,1,8,1,1817310570,"מיכון - שפ""י ",46500,"  3,929 ","  4,000 ","  4,200 "
9,7,5,0,1,3,7,1,8,1,1817310579,קישור ,46500,  -   ,  -   ,  -   
0,8,5,0,1,3,7,1,8,1,1817310580,הוצאות אירגוניות ,46500,  868 ,  -   ,"  1,000 "
0,2,7,0,1,3,7,1,8,1,1817310720,חומרים ,46500,  447 ,"  3,000 ","  3,000 "
2,2,7,0,1,3,7,1,8,1,1817310722,הקצבה מיועדת ,46500,  -   ,  -   ,  -   
3,4,7,0,1,3,7,1,8,1,1817310743,רכישת כלים מכשירים וציוד ,46500,"  17,134 ","  24,300 ","  24,000 "
5,4,7,0,1,3,7,1,8,1,1817310745,רכישת מבח פסיכולוגים ,46500,"  4,273 ","  4,500 ","  4,500 "
1,5,7,0,1,3,7,1,8,1,1817310751,אחזקת גינון ,46500,"  4,538 ","  4,500 ","  5,000 "
0,8,7,0,1,3,7,1,8,1,1817310780,פרוייקטים טיפוליים ,46500,  -   ,"  4,000 ","  4,000 "
0,1,1,1,1,3,7,1,8,1,1817311110,שכר קובע (פסיכולוגים( ,46500,"  3,568,869 ","  3,804,876 ","  3,707,680 "
0,2,1,1,1,3,7,1,8,1,1817311120,תוספות שאינן בשכר קובע ,46500,"  483,869 ","  478,030 ","  460,157 "
0,3,1,1,1,3,7,1,8,1,1817311130,שעות נוספות ,46500,"  8,500 ",  -   ,  -   
0,4,1,1,1,3,7,1,8,1,1817311140,החזר הוצאות ,46500,"  969,915 ","  1,011,457 ","  906,490 "
1,8,1,1,1,3,7,1,8,1,1817311181,הפרשות סוציאליות ,46500,"  817,957 ","  861,559 ","  843,852 "
2,8,1,1,1,3,7,1,8,1,1817311182,מיסים ועלויות ,46500,"  379,719 ","  399,013 ","  388,020 "
0,4,4,1,1,3,7,1,8,1,1817311440,ביטוח אחריות מקצועית ,46500,"  1,667 ","  19,800 ","  10,400 "
5,6,7,0,0,4,7,1,8,1,1817400765,שירות דנטלי לתלמיד ,44000,"  245,304 ","  490,609 ","  490,609 "
4,4,4,0,0,5,7,1,8,1,1817500444,ביטוח תאונות אישיות ,44100,"  1,025,100 ","  1,030,000 ","  1,100,000 "
0,1,1,0,0,6,7,1,8,1,1817600110,שכר קובע ,46700,"  98,558 ","  214,000 ","  79,646 "
0,2,1,0,0,6,7,1,8,1,1817600120,תוספות שאינן בשכר קובע ,46700,"  16,333 ","  15,711 ","  51,034 "
0,3,1,0,0,6,7,1,8,1,1817600130,שעות נוספות ,46700,"  9,809 ","  9,502 ","  7,530 "
0,4,1,0,0,6,7,1,8,1,1817600140,החזר הוצאות ,46700,"  2,181 ","  2,145 ","  1,520 "
1,8,1,0,0,6,7,1,8,1,1817600181,הפרשות סוציאליות ,46700,"  18,324 ","  17,939 ","  18,651 "
2,8,1,0,0,6,7,1,8,1,1817600182,מיסים ועלויות ,46700,"  9,589 ","  9,397 ","  10,790 "
2,2,7,0,0,6,7,1,8,1,1817600722,העברה מיועדת ,46700,  -   ,  -   ,  -   
0,8,7,0,0,6,7,1,8,1,1817600780,שיקום שכונות ,46700,"  254,000 ","  270,000 ","  300,000 "
4,8,7,0,0,6,7,1,8,1,1817600784,רווחה חינוכית ,46700,"  2,504,165 ","  2,233,121 ","  2,760,000 "
0,1,1,0,1,7,7,1,8,1,1817710110,שכר קובע ,46600,"  888,232 ","  1,015,524 ","  1,091,881 "
0,2,1,0,1,7,7,1,8,1,1817710120,תוספות שאינן בשכר קובע ,46600,"  18,959 ","  21,908 ","  37,029 "
0,3,1,0,1,7,7,1,8,1,1817710130,שעות נוספות ,46600,  842 ,  950 ,"  1,608 "
0,4,1,0,1,7,7,1,8,1,1817710140,החזר הוצאות ,46600,"  162,699 ","  197,557 ","  217,605 "
1,8,1,0,1,7,7,1,8,1,1817710181,הפרשות סוציאליות ,46600,"  184,463 ","  210,856 ","  242,001 "
2,8,1,0,1,7,7,1,8,1,1817710182,מיסים ועלויות ,46600,"  81,155 ","  93,561 ","  103,926 "
0,2,4,0,1,7,7,1,8,1,1817710420,תחזוקת מבנים ,46600,"  8,354 ","  15,000 ","  15,000 "
1,3,4,0,1,7,7,1,8,1,1817710431,חשמל ,46600,"  12,612 ","  10,000 ","  11,600 "
3,3,4,0,1,7,7,1,8,1,1817710433,חומרי נקיון ,46600,  -   ,  -   ,  -   
4,3,4,0,1,7,7,1,8,1,1817710434,שרותי נקיון ,46600,"  36,871 ","  42,491 ","  46,328 "
0,4,4,0,1,7,7,1,8,1,1817710440,ביטוח מבנה ותכולה ,46600,  533 ,"  3,200 ","  3,300 "
0,7,4,0,1,7,7,1,8,1,1817710470,ציוד משרדי ,46600,"  1,290 ","  2,500 ","  2,500 "
1,1,5,0,1,7,7,1,8,1,1817710511,כיבוד ,46600,"  2,054 ","  4,000 ","  4,000 "
2,2,5,0,1,7,7,1,8,1,1817710522,ספרות מקצועית ,46600,  -   ,  -   ,  -   
0,4,5,0,1,7,7,1,8,1,1817710540,הוצאות תקשורת ,46600,"  35,803 ","  37,500 ","  28,000 "
0,5,5,0,1,7,7,1,8,1,1817710550,פרסום והדפסות ,46600,  -   ,  -   ,  -   
1,6,5,0,1,7,7,1,8,1,1817710561,צילום מסמכים ,46600,"  3,595 ","  1,300 ","  3,600 "
9,7,5,0,1,7,7,1,8,1,1817710579,קישור ,46600,  -   ,  -   ,  -   
2,2,7,0,1,7,7,1,8,1,1817710722,הקצבה מיועדת ,46600,  -   ,  -   ,  -   
3,4,7,0,1,7,7,1,8,1,1817710743,רכישת כלים מכשירים וציוד ,46600,"  5,152 ","  10,000 ","  10,000 "
2,8,7,0,1,7,7,1,8,1,1817710782,חונכים למניעת נשירה ,46600,"  80,622 ","  90,000 ","  90,000 "
0,1,1,0,0,8,7,1,8,1,1817800110,שכר קובע ,43900,"  261,392 ","  253,516 ","  276,533 "
0,2,1,0,0,8,7,1,8,1,1817800120,תוספות שאינן בשכר קובע ,43900,"  25,285 ","  23,383 ","  30,885 "
0,3,1,0,0,8,7,1,8,1,1817800130,שעות נוספות ,43900,"  2,403 ","  2,091 ","  4,163 "
0,4,1,0,0,8,7,1,8,1,1817800140,החזר הוצאות ,43900,"  58,396 ","  47,320 ","  58,996 "
1,8,1,0,0,8,7,1,8,1,1817800181,הפרשות סוציאליות ,43900,"  61,573 ","  58,910 ","  61,705 "
2,8,1,0,0,8,7,1,8,1,1817800182,מיסים ועלויות ,43900,"  26,380 ","  24,738 ","  28,941 "
0,4,5,0,0,8,7,1,8,1,1817800540,הוצאות תקשורת ,43900,"  5,460 ","  5,300 ","  5,500 "
0,1,7,0,0,8,7,1,8,1,1817800710,הסעות קבלניות חינוך רגיל ,43900,"  3,823,722 ","  3,286,000 ","  3,327,435 "
1,1,7,0,0,8,7,1,8,1,1817800711,כרטיסיות ,43900,"  813,980 ","  900,000 ","  900,000 "
0,1,7,0,1,8,7,1,8,1,1817810710,הסעות קבלניות חינוך מיוחד,43900,"  14,166,230 ","  14,132,000 ","  13,750,000 "
7,8,9,0,1,8,7,1,8,1,1817810987,היסעים ח.מ.-מותנה ,43900,  -   ,  -   ,  -   
1,2,8,0,0,9,7,1,8,1,1817900821,עמ.אימפולס מורים לסיוע ,75200,"  5,387 ",  -   ,  -   
2,2,8,0,0,9,7,1,8,1,1817900822,עמ.על לקידום תוכניות נוער,75200,"  2,858 ",  -   ,  -   
3,2,8,0,0,9,7,1,8,1,1817900823,מ.פ.ל.מתמטיקה פסיכומטריה ,75200,"  4,455 ",  -   ,  -   
5,2,8,0,0,9,7,1,8,1,1817900825,מכון ראשית ,75200,  -   ,  -   ,  -   
1,8,7,1,0,9,7,1,8,1,1817901781,"בי""ס קהילתי להורים ",44400,  -   ,"  40,000 ","  40,000 "
2,8,7,1,0,9,7,1,8,1,1817901782,מדריכי מניעה במערכת החינו,44400,  -   ,"  120,000 ","  120,000 "
3,8,7,1,0,9,7,1,8,1,1817901783,מניעת אלימות בקרב בני נוע,44400,"  68,975 ","  80,000 ","  80,000 "
1,8,7,2,0,9,7,1,8,1,1817902781,הקמת יחידות התפתחויות קהי,44400,  -   ,"  400,000 ","  400,000 "
2,8,7,2,0,9,7,1,8,1,1817902782,בית פתוח לאמהות לילדים גי,44400,  -   ,"  150,000 ","  150,000 "
3,8,7,2,0,9,7,1,8,1,1817902783,טיפול בילדים עם הפרעותHD ,44400,  -   ,"  72,000 ","  72,000 "
0,1,1,3,0,9,7,1,8,1,1817903110,שכר קובע-פסיכולוגים(שמידט,44400,  -   ,  -   ,  -   
0,2,1,3,0,9,7,1,8,1,1817903120,תוספות שאינן בשכר קובע ,44400,  -   ,  -   ,  -   
0,3,1,3,0,9,7,1,8,1,1817903130,שעות נוספות ,44400,"  59,670 ","  70,147 ",  -   
0,4,1,3,0,9,7,1,8,1,1817903140,החזר הוצאות ,44400,  -   ,"  7,482 ",  -   
1,8,1,3,0,9,7,1,8,1,1817903181,הפרשות סוציאליות ,44400,"  2,940 ",  -   ,  -   
2,8,1,3,0,9,7,1,8,1,1817903182,מיסים ועלויות ,44400,"  4,475 ","  4,676 ",  -   
3,8,7,3,0,9,7,1,8,1,1817903783,תחומי העשרה באומנויות-נ.ב,44400,  -   ,"  60,000 ","  60,000 "
4,8,7,3,0,9,7,1,8,1,1817903784,הילה-השלמת לימודים לתעודה,44400,"  43,044 ","  50,000 ","  50,000 "
5,8,7,3,0,9,7,1,8,1,1817903785,"הט""ף-הדרכה בטיפוח פעוטות ",44400,  -   ,"  78,000 ","  78,000 "
6,8,7,3,0,9,7,1,8,1,1817903786,"אתג""ר-הדרכת הורים וילדים ",44400,  -   ,"  117,000 ","  117,000 "
7,8,7,3,0,9,7,1,8,1,1817903787,סדנא לשיפור מיומנות חברתי,44400,  -   ,  -   ,  -   
8,8,7,3,0,9,7,1,8,1,1817903788,"אבחונים והוראה מתקנת/שפ""י",44400,  -   ,"  179,000 ","  179,000 "
9,8,7,3,0,9,7,1,8,1,1817903789,תוכנית חונכות בגנים ,44400,  -   ,"  150,000 ","  150,000 "
1,8,7,4,0,9,7,1,8,1,1817904781,סיכויים לנוער עולה עובר ח,44400,  -   ,"  200,000 ",  -   
2,8,7,4,0,9,7,1,8,1,1817904782,מרכזי נוער-נוער יוצאי אתי,44400,  -   ,"  60,000 ","  60,000 "
3,8,7,4,0,9,7,1,8,1,1817904783,תמיכה ויעוץ למתבגרים עולי,44400,  -   ,  -   ,"  40,000 "
3,8,7,3,1,9,7,1,8,1,1817913783,ק.מדען צעיר ,44400,  -   ,"  30,000 ","  30,000 "
4,8,7,3,1,9,7,1,8,1,1817913784,קידום נוער עולה בסיכון ,44400,  -   ,"  44,000 ","  44,000 "
5,8,7,3,1,9,7,1,8,1,1817913785,"איתורן-התערבות לגנ""י ט.חו",44400,  -   ,"  151,270 ","  151,270 "
6,8,7,3,1,9,7,1,8,1,1817913786,"מל""א-מרחב למידה אחר ",44400,  -   ,  -   ,"  200,000 "
0,1,1,0,2,9,7,1,8,1,1817920110,שכר קובע ,47600,  -   ,  -   ,"  98,933 "
0,2,1,0,2,9,7,1,8,1,1817920120,תוספות שאינן בשכר קובע ,47600,  -   ,  -   ,"  6,208 "
0,3,1,0,2,9,7,1,8,1,1817920130,שעות נוספות ,47600,  -   ,  -   ,"  1,837 "
0,4,1,0,2,9,7,1,8,1,1817920140,החזר הוצאות ,47600,  -   ,  -   ,"  10,419 "
1,8,1,0,2,9,7,1,8,1,1817920181,הפרשות סוציאליות ,47600,  -   ,  -   ,"  26,834 "
2,8,1,0,2,9,7,1,8,1,1817920182,מיסים ועלויות ,47600,  -   ,  -   ,"  9,277 "
1,3,4,0,2,9,7,1,8,1,1817920431,חשמל-סיירת הורים ,47600,"  4,567 ","  7,000 ","  5,300 "
0,1,1,0,3,9,7,1,8,1,1817930110,שכר קובע ,46800,"  59,147 ","  59,421 ","  64,134 "
0,2,1,0,3,9,7,1,8,1,1817930120,תוספות שאינן בשכר קובע ,46800,"  21,671 ","  21,349 ","  23,660 "
0,3,1,0,3,9,7,1,8,1,1817930130,שעות נוספות ,46800,  942 ,  926 ,"  1,286 "
0,4,1,0,3,9,7,1,8,1,1817930140,החזר הוצאות ,46800,"  24,143 ","  19,568 ","  20,297 "
1,8,1,0,3,9,7,1,8,1,1817930181,הפרשות סוציאליות ,46800,"  20,031 ","  19,537 ","  21,614 "
2,8,1,0,3,9,7,1,8,1,1817930182,מיסים ועלויות ,46800,"  8,016 ","  7,657 ","  8,473 "
0,2,4,0,3,9,7,1,8,1,1817930420,תחזוקת מבנים ,46800,  -   ,  -   ,  -   
1,3,4,0,3,9,7,1,8,1,1817930431,חשמל ,46800,"  33,540 ","  36,000 ","  26,400 "
2,3,4,0,3,9,7,1,8,1,1817930432,מים ,46800,  -   ,  -   ,  -   
4,3,4,0,3,9,7,1,8,1,1817930434,שרותי נקיון ,46800,"  26,000 ","  28,500 ","  41,125 "
5,3,4,0,3,9,7,1,8,1,1817930435,ביוב ,46800,  -   ,  -   ,  -   
0,4,4,0,3,9,7,1,8,1,1817930440,ביטוח מבנה ותכולה ,46800,  533 ,"  3,200 ","  3,300 "
0,4,5,0,3,9,7,1,8,1,1817930540,הוצאות תקשורת ,46800,"  16,562 ","  18,600 ","  12,500 "
2,2,7,0,3,9,7,1,8,1,1817930722,הקצבה מיועדת ,46800,  -   ,  -   ,  -   
0,1,1,1,3,9,7,1,8,1,1817931110,שכר קובע ,46810,"  169,380 ","  162,204 ","  156,317 "
0,2,1,1,3,9,7,1,8,1,1817931120,תוספות שאינן בשכר קובע ,46810,"  1,225 ","  1,119 ","  2,165 "
0,3,1,1,3,9,7,1,8,1,1817931130,שעות נוספות ,46810,"  2,952 ","  2,611 ","  2,430 "
0,4,1,1,3,9,7,1,8,1,1817931140,החזר הוצאות ,46810,"  30,356 ","  29,106 ","  26,855 "
1,8,1,1,3,9,7,1,8,1,1817931181,הפרשות סוציאליות ,46810,"  43,862 ","  42,071 ","  38,577 "
2,8,1,1,3,9,7,1,8,1,1817931182,מיסים ועלויות ,46810,"  15,506 ","  14,810 ","  14,613 "
0,2,4,1,3,9,7,1,8,1,1817931420,תחזוקת מבנים ,46810,"  22,198 ","  5,000 ","  20,000 "
1,3,4,1,3,9,7,1,8,1,1817931431,חשמל ,46810,"  22,104 ","  24,000 ","  22,300 "
2,3,4,1,3,9,7,1,8,1,1817931432,מים ,46810,"  34,614 ","  26,000 ","  32,000 "
4,3,4,1,3,9,7,1,8,1,1817931434,שרותי נקיון ,46810,"  29,865 ","  31,063 ","  41,326 "
5,3,4,1,3,9,7,1,8,1,1817931435,ביוב ,46810,"  1,876 ",  -   ,  -   
