מס. חשבון ,שם חשבון ,תקציב 
1767000750,עבודות קבלניות ,"150,000.00"
1767000751,עב' שיקום- מימון ביניים ,"200,000.00"
1767000752,"מיגון מוסדות ע""י חב' הביט","315,000.00"
1769001110,השכר הקובע ,"55,000.00"
1769001120,תוספות שלא נכללות בשכר ,"26,000.00"
1769001140,החזר הוצאות רכב ,"31,000.00"
1769001141,החזר הוצאות אחר ,"4,000.00"
1769001181,הפרשות סוציאליות ,"9,000.00"
1769001182,מיסים ועלויות ,"15,000.00"
1769002421,לשכת קצין העיר- אחזקה ,"6,000.00"
1769002470,ציוד משרדי מתכלה ,"2,000.00"
1769002471,מכונות צילום ,500
1769002540,דואר וטלפןון ,"10,000.00"
1769003110,השכר הקובע ,"128,000.00"
1769003120,תוספות שלא נכללות בשכר ,"22,000.00"
1769003130,שעות נוספות ,"17,000.00"
1769003140,החזר הוצאות רכב ,"28,000.00"
1769003141,החזר הוצאות אחר ,"7,000.00"
1769003181,הפרשות סוציאליות ,"30,000.00"
1769003182,מיסים ועלויות ,"25,000.00"
1769003470,ציוד משרדי מתכלה ,"3,000.00"
1769003510,אש'ל וכבודים ,"3,000.00"
1769003540,דואר וטלפון ,"4,000.00"
1769003542,"רט""ן-תקשורת סלולרית ","2,000.00"
1769003710,הובלות והסעות קבלניות ,"3,000.00"
1769003777,פרסומים לפעולות ,"8,000.00"
1769003780,אירועי מ. נשים ,"560,000.00"
1769004810,דמי-חבר מרכז שלטון מקומי ,"442,000.00"
1769005820,עמותות כלליות ,"666,000.00"
1769006820,מט'י ,"100,000.00"
1773001540,הוצ' טלפון ,"11,000.00"
1773001760,פארק לכיש-חופית ,"3,250,000.00"
1773001761,תכנון פרוייקטים - חופית ,"250,000.00"
1773001762,פרוייקטים משותפים-חופית ,"200,000.00"
1773001763,פיסול - חופית ,"400,000.00"
1773001764,פרסום - חופית ,"180,000.00"
1773001765,ארועי תיירות - חופית ,"200,000.00"
1773001766,טיילת אחזקה - חופית ,"400,000.00"
1773001767,שימור אתרים - חופית ,"250,000.00"
1773001768,שדרוג תיירות - חופית ,"250,000.00"
1773001769,שרותים ציבוריים - חופית ,"30,000.00"
1773001771,חשמל - ש. ציבוריים ,"21,000.00"
1773002760,צפרות - חופים ,"250,000.00"
1773003760,חברת אחזקות-קניית שירות ,"2,500,000.00"
1781000110,השכר הקובע ,"1,997,000.00"
1781000120,תוספות של נכללות בשכר ,"268,000.00"
1781000130,שעות נוספות ,"579,000.00"
1781000140,החזר הוצאות רכב ,"563,000.00"
1781000141,החזר הוצאות אחר ,"220,000.00"
1781000181,הפרשות סוציאליות ,"377,000.00"
1781000182,מיסים ועלויות ,"455,000.00"
1781000212,ביגוד פקחים ,"65,000.00"
1781000470,ציוד משרדי מתכלה ,"5,000.00"
1781000471,מכונות צילום ופקס ,"1,400.00"
1781000530,הוצאות רכב מנהלי 66-885-5,"42,000.00"
1781000540,דואר וטלפון ,"13,000.00"
1781000542,"רט""ן - רשת טלפונים ניידים","46,500.00"
1781000570,מערכת מיחשוב פיקוח עירוני,"80,000.00"
1781000730,רכב 4151076 תפעולי ,"18,000.00"
1781000731,רכב 16-578-98-תפעולי ,"65,000.00"
1781000732,רכב 00-168-59 נגרר למחסומ,0
1781000733,קטנועים )8( פיקוח עירוני ,"121,000.00"
1781000734,5 קטנועים חדשים ,"6,000.00"
1781000735,רכב 6631915 ,"46,000.00"
1781000750,עבודות קבלניות ,"4,000.00"
1781000760,שאילתות משרדי ממשלה ,"7,000.00"
1781000761,שאילתות משרד הפנים ,"8,000.00"
1781000762,"עובדת ניתמכת בי""ל ","32,000.00"
1781000778,טפסים ,"20,000.00"
1781000779,בטיחות עבדים ,"8,000.00"
1781000780,הוצאות שונות ,"1,200.00"
1781000930,רכישת ציוד יסודי ,"10,000.00"
1781001110,השכר הקובע ,"686,000.00"
1781001120,תוספת שלא נכללות בשכר ,"74,000.00"
1781001130,שעות נוספות ,"200,000.00"
1781001140,החזר הוצאות רכב ,"179,000.00"
1781001141,החזר הוצאות אחר ,"64,000.00"
1781001181,הפרשות סוציאליות ,"151,000.00"
1781001182,מיסים ןעלויות ,"157,000.00"
1781001210,עובדים זמניים ,"60,000.00"
1781001212,ביגוד פיקוח חניה ,"26,600.00"
1781001470,ציוד משרדי מתכלה ,"2,000.00"
1781001530,רכב תפעולי ,"60,000.00"
1781001540,פקוח על חוקי עזר ,"2,100.00"
1781001542,"רט""ן - רשת טלפונים ניידים","19,100.00"
1781001570,מיכון ועיבוד נתונים ,"300,000.00"
1781001580,פיתוח תמונות ,"2,500.00"
1781001730,רכב שכור - פיקוח חניה ,"86,000.00"
1781001731,4 קטנועים פיקוח חניה ,"80,000.00"
1781001750,אכיפת גביה-חניה ,"4,200,000.00"
1781001751, אכיפה מנהלית ,"1,260,000.00"
1781001779,בטיחות עובדים ,"3,000.00"
1781001930,ציוד יסודי ,"25,000.00"
1781002570,מיכון ועיבוד נתונים ,"132,000.00"
1781002730,רכב תפעולי-1551705 ,"52,000.00"
1781002751,עמלת גביה -שילוט ,"750,000.00"
1810002310,פנסיה ,0
1811000110,השכר הקובע ,"1,278,000.00"
1811000120,תוספות שלא נכללות בשכר ,"447,000.00"
1811000130,שעות נוספות ,"284,000.00"
1811000140,החזר הוצאות רכב ,"307,000.00"
1811000141,החזר הוצאות אחר ,"59,000.00"
1811000181,הפרשות סוציאליות ,"243,000.00"
1811000182,מיסים ועלויות ,"307,000.00"
1811000470,ציוד משרדי מתכלה ,"50,000.00"
1811000471,מכונות צילום ,"12,152.00"
1811000511,אירוח וכיבוד ,"5,000.00"
1811000522,ספרות מקצועית ועתונות ,"6,000.00"
1811000530,76-262-57-צמוד-אסתי פילוס,"35,500.00"
1811000540,טלפון ,"36,000.00"
1811000541,בולים ודואר ,"25,000.00"
1811000542,תקשורת סלולרית ,"17,420.00"
1811000550,פרסומים ,"70,000.00"
1811000580,יועצים_למינהל ,"750,000.00"
1811000730,רכב 41-610-76-תפעולי ,0
1811000750,תמלוגים -מוסיקה ,"50,000.00"
1811000760,יועץ חשמל_והנדסה ,0
1811000771,חשמל-דירןת מורות חיילות ,"10,000.00"
1811000780,פרויקטים חינוכיים ,"1,210,000.00"
1811000781,"מסע פולין והכנה לצה""ל,הכר","1,000,000.00"
1811000810,העברות לשכירויות ,"100,000.00"
1811000920,"שיפוץ,פיתוח והתאמות ","6,030,000.00"
1811000921,מיחשוב ותקשוב ,"2,500,000.00"
1811000922,ציוד וריהוט ומעבדות ,"1,970,000.00"
1811001920,אחזקה ושיפוץ מחלקות חינוך,"50,000.00"
1811001922,הצטיידות מחלקות מינהל חינ,"50,000.00"
1812100110,השהשכר הקובע ,"692,000.00"
1812100120,תוספות שלא נכללות בשכר ,"195,000.00"
1812100130,שעות נוספות ,"24,000.00"
1812100140,החזר הוצאות רכב ,"111,000.00"
1812100141,החזר הוצאות אחר ,"30,000.00"
1812100181,הפרשות סוציאליות ,"108,000.00"
1812100182,מיסים ועלויות ,"135,000.00"
1812100210,משכורות זמניים ,"35,000.00"
1812100471,מכונות צילום ופקסים ,"3,500.00"
1812100540,דואר וטלפון ,"15,000.00"
1812100542,תקשורת סלולרית ,"3,300.00"
1812100730,41-610-76 רכב תפעולי אלי ,"21,287.00"
1812100731,75-433-29נגרר ,"2,600.00"
1812100760,סל תרבות ,"3,470,000.00"
1812100780,יוזמות המחלקה ,"140,000.00"
1812100781,גנים יחודיים ,"160,000.00"
1812100782,פעילות בגנים מדעיים ,"90,000.00"
1812100783,פרוייקטים חינוכיים ,"600,000.00"
1812100920,"שיפוצים, התאמות,פיתוח ושכ","1,900,000.00"
1812100921,הצטיידות וריהוט גני ילדים,"500,000.00"
1812101730,"26-722-44 קטנוע גנ""י שלומ","10,000.00"
1812200110,השכר הקובע ,"8,816,000.00"
1812200120,תוספות שלא נכללות בשכר ,"1,007,000.00"
1812200130,שעות נוספות ,"149,000.00"
1812200141,החזר הוצאות אחר ,"601,000.00"
1812200181,הפרשות סוציאליות ,"1,314,000.00"
1812200182,מיסים ועלויות ,"1,235,000.00"
1812200210,סייעות /מגשרות ,"55,000.00"
1812200211,השכר הקובע/זמניים ,"940,000.00"
1812200433,חומרי נקיון ,"108,500.00"
1812200540,דואר וטלפון ,"160,000.00"
1812200570,מיכון ועיבוד נתונים\מחשוב,"100,000.00"
1812200720,דמי מחזור ,"417,000.00"
1812200740,"כלים, מכשירים וציוד ","136,000.00"
1812200742,מערכות אזעקה ,"170,000.00"
1812200750,עבודות קבלניות ,"507,400.00"
1812200765,שאילת גננות ,0
1812200771,חשמל לפעולות ,"780,000.00"
1812200772,מים לפעולות ,"1,000,000.00"
1812200930,מיחשוב ,0
1812201110,השכר הקובע ,"401,000.00"
1812201120,תוספות שלא נכללות בשכר ,0
1812201130,שעות נוספות ,"11,000.00"
1812201141,החזר הוצאות אחר ,0
1812201181,הפרשות סוציאליות ,"149,000.00"
1812201182,מיסים ועלויות ,"154,000.00"
1812300110,השכר הקובע ,"5,193,000.00"
1812300120,תוספות שלא נכללות בשכר ,"601,000.00"
1812300130,שעות נוספות ,"23,000.00"
1812300141,החזר הוצאות אחר ,"354,000.00"
1812300181,הפרשות סוציאליות ,"659,000.00"
1812300182,מיסים ועלויות ,"733,000.00"
1812300410,שכר דירה ודמי חכירה ,"100,000.00"
1812300433,חומרי נקיון ,"64,000.00"
1812300720,חומרים ,"391,000.00"
1812300740,"כלים,מכשירים וציוד ","81,700.00"
1812300742,מערכות אזעקה ,"150,000.00"
1812300750,עבודות קבלניות ,"305,300.00"
1812300765,שאילת גננות טרום חובה ,"12,550,000.00"
1812300771,חשמל לפעולות ,"320,000.00"
1812300930,הצטיידות יסודי לגנים חדשי,"100,000.00"
1812500750,יול'ה -דמי רישום ,"387,000.00"
1812500760,יול'ה-שנתי ,"9,120,000.00"
1812501760,פנימיות יום-גנ'י ,"250,000.00"
1812800760,יול'ה-קיץ ,"1,300,000.00"
1813100110,השכר הקובע ,"393,000.00"
1813100120,תוספות שלא נכללות בשכר ,"95,000.00"
1813100130,שעות נוספות ,"36,000.00"
1813100140,החזר הוצאות רכב ,"87,000.00"
1813100141,החזר הוצאות אחר ,"17,000.00"
1813100181,הפרשות סוציאליות ,"73,000.00"
1813100182,מיסים ועלויות ,"79,000.00"
1813100530,66-729-69-צמוד-יוסף אסתי ,"26,286.00"
1813100531,רכב צמוד אסתי יוסף מס-961,"20,000.00"
1813100540,יסודי-מינהל ,"10,000.00"
1813200110,השכר הקובע ,"15,532,000.00"
1813200120,תוספות שלא נכללות בשכר ,"1,801,000.00"
1813200130,שעות נוספות ,"1,283,000.00"
1813200140,החזר הוצאות רכב ,"185,000.00"
1813200141,החזר הוצאות אחר ,"1,307,000.00"
1813200181,הפרשות סוציאליות ,"2,514,000.00"
1813200182,מיסים ועלויות ,"2,419,000.00"
1813200210,משכורת זמניים ,"790,000.00"
1813200211,השכר הקובע/זמניים ,"590,000.00"
1813200530,רכב צמוד-מנהל יסודי ,0
1813200540,דואר וטלפון ,"55,000.00"
1813200542,תקשורת סלולרית ,"2,000.00"
1813200545,אינטרנט-בהס יסודיים ,"36,000.00"
1813200720,דמי מחזור ,"464,000.00"
1813200740,"כלים, מכשירים וציוד ","105,000.00"
1813200750,מט'ח+תיקוני מחשב ,"380,000.00"
1813200751,מערכות אזעקה ,"130,000.00"
1813200755,נקיון יסודי קבלניות ,"2,200,000.00"
1813200760,מזגנים ,"200,000.00"
1813200761,"בהס שז""ר-מדעי ואומנויות ",0
1813200771,חשמל לפעולות ,"3,150,000.00"
1813200772,מים לפעולות ,"1,600,000.00"
1813200780,פרוייקטים חינוכיים ,"1,180,000.00"
1813201760,פנימיות יום ,"400,000.00"
1813202760,קרב ,"5,400,000.00"
1813203540,טלפון מועדוניות ,0
1813204580,ייעוץ ומעקב בניהול כספים ,"414,000.00"
1813204750,הדרכה ניהול עצמי ,0
1813204810,ניהול עצמי ,"1,817,200.00"
1813205750,שיפוצים ,"495,000.00"
1813205751,רכישות מוקד ,"20,000.00"
1813206760,חומרים שיכפולים ,"1,140,000.00"
1813207760,פרויקט ספרי לימוד ,"400,000.00"
1813207761,העשרת ספרי ספריה ,"80,000.00"
1813400110,השכר -פרויקטים חינוכיים ,"265,000.00"
1813400120,תוספות שלא נכללות בשכר ,"40,000.00"
1813400140,החזר הוצאות רכב ,"44,000.00"
1813400141,החזר הוצאות אחר ,"8,000.00"
1813400181,הפרשות סוציאליות ,"57,000.00"
1813400182,מיסים ועלויות ,"45,000.00"
1813400530,56-098-08-צמוד יהודית גרנ,"30,000.00"
1813400750,אבטחה במרכז מחוננים ,"18,000.00"
1813405760,F.R.Y_פ מצוינות +בטאון ,"1,300,000.00"
1813408540,מחוננים הוצאות טלפון ,"2,000.00"
1813408750,נקיון מרכז מחוננים ,"10,000.00"
1813500110,השכר -חרדי ,"3,184,000.00"
1813500120,תוספות שלא נכללות בשכר ,"293,000.00"
1813500130,שעות נוספות ,"228,000.00"
1813500140,החזר הוצאות רכב ,"25,000.00"
1813500141,החזר הוצאות אחר ,"218,000.00"
1813500181,הפרשות סוציאליות ,"445,000.00"
1813500182,מיסים ועלויות ,"383,000.00"
1813500210,משכורת זמניים ,"186,000.00"
1813500211,השכר הקובע/זמניים ,"40,000.00"
1813500471,צילומים-חינוך חרדי ,"6,000.00"
1813500540,דואר וטלפון ,"25,000.00"
1813500580,"יועצים לתבחינים-ת""ת ","80,000.00"
1813500720,חומרים ,0
1813500750,עבודות קבלניות ,"485,000.00"
1813500751,רכישות מוקד ,"15,000.00"
1813500755,נקיון חרדי קבלניות ,"430,000.00"
1813500760,שרתים ומזכירים ,"2,100,000.00"
1813500761,שיפוצים-הוצאות שעות צבע ,"160,000.00"
1813500762,"גנ""י מעגן וחצר פעילה ","500,000.00"
1813500763,נהרי-יסודיים ,"1,725,000.00"
1813500771,חשמל לפעולות ,"2,200,000.00"
1813500772,מים לפעולות ,"750,000.00"
1813500820,הקצבות תתי'ם ,"750,000.00"
1813500821,נהרי-תמיכות ,"1,275,000.00"
1813500850,חונכות סמינר בנות ,"600,000.00"
1813500920,"שיפוץ,התאמות ופיתוח ","2,870,000.00"
1813501110,השכר הקובע ,"196,000.00"
1813501120,תוספות שלא נכללות בשכר ,"197,000.00"
1813501130,שעות נוספות ,"20,000.00"
1813501140,החזר הוצאות רכב ,"75,000.00"
1813501141,החזר הוצאות אחר ,"12,000.00"
1813501181,הפרשות סוציאליות ,"75,000.00"
1813501182,מיסים ועלויות ,"62,000.00"
1813501540,חרדי\תורני-מינהל ,"10,000.00"
1813501542,תקשורת סלולרית ,"4,360.00"
1813501760,פרוייקטים חינוכיים ויוזמו,"1,000,000.00"
1813501920,"ריהוט,ציוד,ומחשוב ","950,000.00"
1813501930,מיזוג חרדי ,0
1813501931,הוצאות כנגד הכנסות מיזוג ,"100,000.00"
1813502930,ריהוט והצטיידות ,"100,000.00"
1813503930,מחשוב חרדי ,"360,000.00"
1813504750,ציוד למעבדות ,"499,999.00"
1813505760,רווחה חינוכית ,"200,000.00"
1813506760,פסיכולוגים חינוכיים ,"700,000.00"
1813507760,"תגבור ע""יס-בנים\בנות ","1,550,000.00"
1813600540,"הוצ"" טלפון מועדוניות ","8,000.00"
1813600760,מועדוניות בית ספריות ,"755,000.00"
1813600761,מועדוניות\רכישות ,"220,000.00"
1813700110,השכר הקובע ,"168,000.00"
1813700120,תוספות שלא נכללות בשכר ,"19,000.00"
1813700130,שעות נוספות ,"80,000.00"
1813700141,החזר הוצאות אחר ,"18,000.00"
1813700181,הפרשות סוציאליות ,"27,000.00"
1813700182,מיסים ועלויות ,"34,000.00"
1813700730,45-627-11 טקטור ח.חקלאית ,"8,250.00"
1813700771,חשמל לפעולות ,"20,000.00"
1813700772,מים לפעולות ,"60,000.00"
1813700870,הוצאות שוטפות ,"55,000.00"
1815100110,השכר הקובע ,"421,000.00"
1815100120,תוספות שלא נכללות בשכר ,"132,000.00"
1815100130,שעות נוספות ,"8,000.00"
1815100140,החזר הוצאות רכב ,"94,000.00"
1815100141,החזר הוצאות אחר ,"19,000.00"
1815100181,הפרשות סוציאליות ,"93,000.00"
1815100182,עלות שכר ,"86,000.00"
1815100530,66-167-97 צמוד דני קליין ,"26,287.00"
1815100540,על יסודי-מינהל ,"5,500.00"
1815100542,תקשורת סלולרית ,"1,840.00"
1815201760,פנימיות יום ,"170,000.00"
1815202760,עולים חומרים ושיכפולים ,"1,026,000.00"
1815203750,שיפוצים ,"403,305.00"
1815203751,רכישות מוקד ,"15,000.00"
1815204760,מנ'ע תגבורים ,"1,205,000.00"
1815205580,יעוץ פיננסי כלכלי ,"220,000.00"
1815205750,יעוץ חברת נתיב ,0
1815206760,פרוייקט מניפה\נחשון ,"400,000.00"
1815401760,יוזמות ופרוייקטים חינוכי,0
1815700540,חינוך על יסודי-מינהל ,"42,500.00"
1815700545,"אינטרנט-בה""ס ע""יס ","20,000.00"
1815700752,ביגוד למדריכיםיולבורנטים ,"8,000.00"
1815700780,פרוייקטים חינוכיים ,"2,000,000.00"
1815701110,השכר הקובע ,"4,705,000.00"
1815701120,תוספות שלא נכללות בשכר ,"386,000.00"
1815701130,שעות נוספות ,"153,000.00"
1815701140,החזר הוצאות רכב ,"150,000.00"
1815701141,החזר הוצאות אחר ,"176,000.00"
1815701181,הפרשות סוציאליות ,"847,000.00"
1815701182,מיסים ועלויות ,"645,000.00"
1815701514,רכישת מתנות ,"8,000.00"
1815701720,חומרים ,"200,000.00"
1815701721,דמי מחזור חטי'ב ,"16,000.00"
1815701755,מקיף א ע.נקיון ,"78,000.00"
1815701765,שאילת מורים-מקיף א ,"3,000,000.00"
1815701772,מים לפעולות ,"152,790.00"
1815701780,בגרויות ,"187,300.00"
1815702110,השכר הקובע ,"5,379,000.00"
1815702120,תוספות שלא נכללות בשכר ,"405,000.00"
1815702130,שעות נוספות ,"214,000.00"
1815702140,החזר הוצאות רכב ,"102,000.00"
1815702141,החזר הוצאות אחר ,"234,000.00"
1815702181,הפרשות סוציאליות ,"866,000.00"
1815702182,מיסים ועלויות ,"718,000.00"
1815702514,רכישת מתנות ,"11,000.00"
1815702720,חומרים ,"140,000.00"
1815702721,דמי מחזור חטי'ב ,"16,500.00"
1815702755,מקיף ב\ע.ניקיון ,"78,000.00"
1815702765,שאילת מורים מקיף ב ,"1,900,000.00"
1815702771,חשמל לפעולות ,"1,000,000.00"
1815702772,מים לפעולות ,"152,790.00"
1815702780,בגרויות מקיף ב ,"191,500.00"
1815703110,השכר הקובע ,"7,566,000.00"
1815703120,תוספות שלא נכללות בשכר ,"654,000.00"
1815703130,שעות נוספות ,"188,000.00"
1815703140,החזר הוצאות רכב ,"132,000.00"
1815703141,החזר הוצאות אחר ,"242,000.00"
1815703181,הפרשות סוציאליות ,"1,342,000.00"
1815703182,מיסים ועלויות ,"1,015,000.00"
1815703210,משכורת זמניים ,"75,000.00"
1815703514,רכישת מתנות ,"14,000.00"
1815703720,חומרים-חטי'ע ,"435,000.00"
1815703721,דמי מחזור חטי'ב ,"38,000.00"
1815703755,מקיף ג'\ע.ניקיון ,"182,000.00"
1815703765,שאילת מורים-מקיף ג ,"3,900,000.00"
1815703771,חשמל לפעולות ,"303,000.00"
1815703772,מים לפעולות ,"113,250.00"
1815703780,בגרויות מקיף ג ,"420,500.00"
1815704110,השכר הקובע ,"6,285,000.00"
1815704120,תוספות שלא נכללות בשכר ,"463,000.00"
1815704130,שעות נוספות ,"200,000.00"
1815704140,החזר הוצאות רכב ,"134,000.00"
1815704141,החזר הוצאות אחר ,"207,000.00"
1815704181,הפרשות סוציאליות ,"1,044,000.00"
1815704182,מיסים ועלויות ,"806,000.00"
1815704210,משכורת זמניים ,"65,000.00"
1815704514,רכישת מתנות ,"11,000.00"
1815704720,חומרים חטי'ע ,"365,000.00"
1815704721,דמי מחזור חטי'ב ,"30,000.00"
1815704755,מקיף ד\ע.ניקיון ,"187,000.00"
1815704765,"שאילת מורים מקיף ד"" ","5,000,000.00"
1815704771,חשמל לפעולות ,"250,000.00"
1815704772,מים לפעולות ,"115,690.00"
1815704780,בגרויות מקיף ד ,"366,100.00"
1815705110,השכר הקובע ,"4,585,000.00"
1815705120,תוספות שלא נכללות בשכר ,"347,000.00"
1815705130,שעות נוספות ,"146,000.00"
1815705140,החזר הוצאות רכב ,"165,000.00"
1815705141,החזר הוצאות אחר ,"197,000.00"
1815705181,הפרשות סוציאליות ,"779,000.00"
1815705182,מיסים ועלויות ,"616,000.00"
1815705210,משכורת זמניים ,"67,000.00"
1815705514,רכישת מתנות ,"8,000.00"
1815705720,חומרים-חטי'ע ,"394,000.00"
1815705721,דמי מחזור ,"33,000.00"
1815705755,מקיף ה\ע.ניקיון ,"207,000.00"
1815705765,"שאילת מורים-מקיף ה"" ","7,500,000.00"
1815705771,חשמל לפעולות ,"400,000.00"
1815705772,מים לפעולות ,"41,010.00"
1815705780,בגרויות מקיף ה ,"384,800.00"
1815706110,השכר הקובע ,"5,495,000.00"
1815706120,תוספות שלא נכללות בשכר ,"442,000.00"
1815706130,שעות נוספות ,"175,000.00"
1815706140,החזר הוצאות רכב ,"93,000.00"
1815706141,החזר הוצאות אחר ,"250,000.00"
1815706181,הפרשות סוציאליות ,"922,000.00"
1815706182,מיסים ועלויות ,"751,000.00"
1815706514,רכישת מתנות ,"10,000.00"
1815706720,חומרים-חטי'ע ,"353,000.00"
1815706721,דמי מחזור חטי'ב ,"31,000.00"
1815706755,מקיף ו\ע.ניקיון ,"167,000.00"
1815706765,שאילת מורים-מקיף ו ,"5,500,000.00"
1815706771,חשמל לפעולות ,"360,000.00"
1815706772,מים לפעולות ,"41,000.00"
1815706780,בגרויות מקיף ו ,"330,400.00"
1815707110,השכר הקובע ,"6,936,000.00"
1815707120,תוספות שלא נכללות בשכר ,"521,000.00"
1815707130,שעות נוספות ,"135,000.00"
1815707140,החזר הוצאות רכב ,"175,000.00"
1815707141,החזר הוצאות אחר ,"291,000.00"
1815707181,הפרשות סוציאליות ,"1,249,000.00"
1815707182,מיסים ועלויות ,"914,000.00"
1815707210,משכורת זמניים ,"75,000.00"
1815707514,רכישת מתנות ,"12,000.00"
1815707720,חומרים-חטי'ע ,"350,000.00"
1815707721,דמי מחזור חטי'ב ,"44,000.00"
1815707755,מקיף ז\ע.ניקיון ,"182,000.00"
1815707765,"שאילת מורים-מקיף ז"" ","3,500,000.00"
1815707771,חשמל לפעולות ,"410,000.00"
1815707772,מים לפעולות ,"160,560.00"
1815707780,בגרויות מקיף ז ,"489,800.00"
1815708110,השכר הקובע ,"5,895,000.00"
1815708120,תוספות שלא נכללות בשכר ,"449,000.00"
1815708130,שעות נוספות ,"335,000.00"
1815708140,החזר הוצאות רכב ,"134,000.00"
1815708141,החזר הוצאות אחר ,"261,000.00"
1815708181,הפרשות סוציאליות ,"1,075,000.00"
1815708182,מיסים ועלויות ,"815,000.00"
1815708210,משכורת זמניים ,"45,000.00"
1815708514,רכישת מתנות ,"9,500.00"
1815708720,חומרים ,"392,000.00"
1815708721,חטי'ב-דמי מחזור ,"42,000.00"
1815708755,מקיף ח\ע.ניקיון ,"311,000.00"
1815708765,"שאילת מורים-מקיף ח"" ","5,000,000.00"
1815708771,חשמל לפעולות ,"372,000.00"
1815708772,מים לפעולות ,"214,120.00"
1815708780,בגריות מקיף ח ,"476,300.00"
1815709110,השכר הקובע ,"3,925,000.00"
1815709120,תוספות שלא נכללות בשכר ,"301,000.00"
1815709130,שעות נוספות ,"113,000.00"
1815709140,החזר הוצאות רכב ,"129,000.00"
1815709141,החזר הוצאות אחר ,"172,000.00"
1815709181,הפרשות סוציאליות ,"710,000.00"
1815709182,מיסים ועלויות ,"551,000.00"
1815709210,משכורת זמניים ,"75,000.00"
1815709514,רכישת מתנותמקיף ט ,"9,000.00"
1815709720,חומרים-חטי'ע ,"225,000.00"
1815709721,חטי'ב-דמי מחזור ,"30,000.00"
1815709755,מקיף ט\ע.ניקיון ,"396,000.00"
1815709765,שאילת מורים-מקיף ט ,"3,000,000.00"
1815709771,חשמל לפעולות ,"400,000.00"
1815709772,מים לפעולות ,"169,350.00"
1815709780,בגרויות מקיף ט ,"362,500.00"
1815710110,השכר הקובע ,"3,362,000.00"
1815710120,תוספות שלא נכללות בשכר ,"218,000.00"
1815710130,שעות נוספות ,"138,000.00"
1815710140,החזר הוצאות רכב ,"49,000.00"
1815710141,החזר הוצאות אחר ,"225,000.00"
1815710181,הפרשות סוציאליות ,"556,000.00"
1815710182,מיסים ועלויות ,"476,000.00"
1815710210,משכורת זמניים ,"80,000.00"
1815710514,שי למורים ,"12,000.00"
1815710720,מקיף יוד חט'ע ,"300,000.00"
1815710721,חטי'ב דמי מחזור ,"30,000.00"
1815710755,מקיף י'\ע.ניקיון ,"180,000.00"
1815710765,שאילת מורים -מקיך יוד ,"2,000,000.00"
1815710771,חשמל לפעולות ,"200,000.00"
1815710772,מים לפעולות ,"82,000.00"
1815710780,בגרויות מקיף י' ,"304,300.00"
1815711110,השכר הקובע ,"3,491,000.00"
1815711120,תוספות שלא נכללות בשכר ,"263,000.00"
1815711130,שעות נוספות ,"137,000.00"
1815711140,החזר הוצאות רכב ,"90,000.00"
1815711141,החזר הוצאות אחר ,"147,000.00"
1815711181,הפרשות סוציאליות ,"631,000.00"
1815711182,מיסים ועלויות ,"479,000.00"
1815711514,רכישת מתנות ,"6,000.00"
1815711720,חומרים ,"160,000.00"
1815711721,חטי'ב -דמי מחזור ,"14,000.00"
1815711755,אולפנא\ע.ניקיון ,"148,000.00"
1815711765,שאילת מורים-אולפנא ,"2,000,000.00"
1815711771,חשמל לפעולות ,"155,000.00"
1815711772,מים לפעולות ,"82,000.00"
1815711780,בגרויות אולפנא ,"158,500.00"
1815712760,שרתים ומזכירים-בי'ס ימ ,"120,314.00"
1815713110,השכר הקובע ,"330,000.00"
1815713120,תוספות שלא נכללות בשכר ,"45,000.00"
1815713130,שעות נוספות ,"106,000.00"
1815713140,החזר הוצאות רכב ,"35,000.00"
1815713141,החזר הוצאות אחר ,"31,000.00"
1815713181,הפרשות סוציאליות ,"68,000.00"
1815713182,מיסים ועלויות ,"56,000.00"
1815713760,א. פיס\הוצאות שוטפות ,"150,000.00"
1815713772,א.פיס מים וביוב ,"45,850.00"
1815714110,השכר הקובע ,"1,572,000.00"
1815714120,תוספות שלא נכללות בשכר ,"101,000.00"
1815714140,החזר הוצאות ,"44,000.00"
1815714141,החזר הוצאות אחר ,"35,000.00"
1815714181,הפרשות סוציאליות ,"253,000.00"
1815714182,מיסים ועלויות ,"195,000.00"
1815714721,חטי'ב-חומרים ,"13,000.00"
1816200110,השכר הקובע ,"126,000.00"
1816200120,תוספות שלא נכללות בשכר ,"7,000.00"
1816200140,החזר הוצאות רכב ,"34,000.00"
1816200141,החזר הוצאות אחר ,"8,000.00"
1816200181,הפרשות סוציאליות ,"28,000.00"
1816200182,מיסים ועלויות ,"22,000.00"
1816200470,ציוד משרדי ,"2,000.00"
1816200471,שכפולים השכלה גבוהה ,"3,500.00"
1816200530,רכב צמוד-סמדר איצק- 66-89,"10,000.00"
1816200540,השכלה גבוהה טלפון ,"30,000.00"
1816200755,ניקיון השכלה גבוהה ,"15,600.00"
1816200780,פעילות לתלמידי האקדמיה ,"800,000.00"
1816200810,אוניברסיטה פתוחה ,"350,000.00"
1816405760,השכלה גבוהה-מרכז צעירים ,"209,171.00"
1816800850,מלגות לתלמידים וסטודנטים ,"1,806,000.00"
1816801850,מילגות לתלמידי תיכונים ,"480,829.00"
1816802810,מלגות-תנופה-ושיקום ,"500,000.00"
1817100110,השכר הקובע ,"507,000.00"
1817100120,תוספות שלא נכללות בשכר ,"114,000.00"
1817100130,שעות נוספות ,"266,000.00"
